raw_date_time,temp,otm
6/13/2022 13:05,12.5,H63
6/13/2022 14:05,16,H63
6/13/2022 15:05,25.5,H63
6/13/2022 16:05,20.5,H63
6/13/2022 17:05,19.5,H63
6/13/2022 18:05,16,H63
6/13/2022 19:05,11,H63
6/13/2022 20:05,4.5,H63
6/13/2022 21:05,1,H63
6/13/2022 22:05,0,H63
6/13/2022 23:05,-1.5,H63
6/14/2022 0:05,-2.5,H63
6/14/2022 1:05,-2,H63
6/14/2022 2:05,-2.5,H63
6/14/2022 3:05,-3,H63
6/14/2022 4:05,-3.5,H63
6/14/2022 5:05,-3.5,H63
6/14/2022 6:05,-2.5,H63
6/14/2022 7:05,3.5,H63
6/14/2022 8:05,10,H63
6/14/2022 9:05,16.5,H63
6/14/2022 10:05,21.5,H63
6/14/2022 11:05,26,H63
6/14/2022 12:05,41,H63
6/14/2022 13:05,39.5,H63
6/14/2022 14:05,37.5,H63
6/14/2022 15:05,35.5,H63
6/14/2022 16:05,34.5,H63
6/14/2022 17:05,31,H63
6/14/2022 18:05,23.5,H63
6/14/2022 19:05,22.5,H63
6/14/2022 20:05,12,H63
6/14/2022 21:05,9.5,H63
6/14/2022 22:05,8,H63
6/14/2022 23:05,7.5,H63
6/15/2022 0:05,6.5,H63
6/15/2022 1:05,6,H63
6/15/2022 2:05,5,H63
6/15/2022 3:05,4.5,H63
6/15/2022 4:05,3.5,H63
6/15/2022 5:05,4,H63
6/15/2022 6:05,4.5,H63
6/15/2022 7:05,6.5,H63
6/15/2022 8:05,11,H63
6/15/2022 9:05,19.5,H63
6/15/2022 10:05,27,H63
6/15/2022 11:05,34.5,H63
6/15/2022 12:05,37.5,H63
6/15/2022 13:05,42.5,H63
6/15/2022 14:05,44.5,H63
6/15/2022 15:05,43.5,H63
6/15/2022 16:05,38,H63
6/15/2022 17:05,29.5,H63
6/15/2022 18:05,26,H63
6/15/2022 19:05,23,H63
6/15/2022 20:05,16.5,H63
6/15/2022 21:05,14,H63
6/15/2022 22:05,12.5,H63
6/15/2022 23:05,12,H63
6/16/2022 0:05,11.5,H63
6/16/2022 1:05,11.5,H63
6/16/2022 2:05,11,H63
6/16/2022 3:05,11,H63
6/16/2022 4:05,11,H63
6/16/2022 5:05,10.5,H63
6/16/2022 6:05,10.5,H63
6/16/2022 7:05,11.5,H63
6/16/2022 8:05,14,H63
6/16/2022 9:05,20.5,H63
6/16/2022 10:05,23.5,H63
6/16/2022 11:05,26,H63
6/16/2022 12:05,28.5,H63
6/16/2022 13:05,30,H63
6/16/2022 14:05,29.5,H63
6/16/2022 15:05,28.5,H63
6/16/2022 16:05,27,H63
6/16/2022 17:05,23,H63
6/16/2022 18:05,20.5,H63
6/16/2022 19:05,18,H63
6/16/2022 20:05,14,H63
6/16/2022 21:05,11.5,H63
6/16/2022 22:05,10.5,H63
6/16/2022 23:05,9.5,H63
6/17/2022 0:05,9,H63
6/17/2022 1:05,9.5,H63
6/17/2022 2:05,9.5,H63
6/17/2022 3:05,8.5,H63
6/17/2022 4:05,5,H63
6/17/2022 5:05,6,H63
6/17/2022 6:05,5.5,H63
6/17/2022 7:05,6.5,H63
6/17/2022 8:05,7.5,H63
6/17/2022 9:05,8,H63
6/17/2022 10:05,13.5,H63
6/17/2022 11:05,25,H63
6/17/2022 12:05,26.5,H63
6/17/2022 13:05,15,H63
6/17/2022 14:05,14.5,H63
6/17/2022 15:05,13.5,H63
6/17/2022 16:05,20,H63
6/17/2022 17:05,18.5,H63
6/17/2022 18:05,11,H63
6/17/2022 19:05,10.5,H63
6/17/2022 20:05,5,H63
6/17/2022 21:05,2.5,H63
6/17/2022 22:05,0.5,H63
6/17/2022 23:05,-0.5,H63
6/18/2022 0:05,-1,H63
6/18/2022 1:05,-1.5,H63
6/18/2022 2:05,-2,H63
6/18/2022 3:05,-2,H63
6/18/2022 4:05,-2.5,H63
6/18/2022 5:05,-2.5,H63
6/18/2022 6:05,-2,H63
6/18/2022 7:05,-1,H63
6/18/2022 8:05,2,H63
6/18/2022 9:05,10,H63
6/18/2022 10:05,17,H63
6/18/2022 11:05,22.5,H63
6/18/2022 12:05,22,H63
6/18/2022 13:05,13.5,H63
6/18/2022 14:05,31,H63
6/18/2022 15:05,17.5,H63
6/18/2022 16:05,14.5,H63
6/18/2022 17:05,10.5,H63
6/18/2022 18:05,11,H63
6/18/2022 19:05,11,H63
6/18/2022 20:05,3.5,H63
6/18/2022 21:05,1.5,H63
6/18/2022 22:05,1,H63
6/18/2022 23:05,0.5,H63
6/19/2022 0:05,0,H63
6/19/2022 1:05,-0.5,H63
6/19/2022 2:05,-1,H63
6/19/2022 3:05,-1,H63
6/19/2022 4:05,-1,H63
6/19/2022 5:05,-1,H63
6/19/2022 6:05,-1.5,H63
6/19/2022 7:05,-0.5,H63
6/19/2022 8:05,5,H63
6/19/2022 9:05,3,H63
6/19/2022 10:05,21.5,H63
6/19/2022 11:05,26.5,H63
6/19/2022 12:05,33,H63
6/19/2022 13:05,30.5,H63
6/19/2022 14:05,32,H63
6/19/2022 15:05,30,H63
6/19/2022 16:05,22.5,H63
6/19/2022 17:05,17,H63
6/19/2022 18:05,14.5,H63
6/19/2022 19:05,13.5,H63
6/19/2022 20:05,7.5,H63
6/19/2022 21:05,5.5,H63
6/19/2022 22:05,5,H63
6/19/2022 23:05,4.5,H63
6/20/2022 0:05,4,H63
6/20/2022 1:05,3.5,H63
6/20/2022 2:05,3,H63
6/20/2022 3:05,2.5,H63
6/20/2022 4:05,1,H63
6/20/2022 5:05,0,H63
6/20/2022 6:05,1,H63
6/20/2022 7:05,4,H63
6/20/2022 8:05,9,H63
6/20/2022 9:05,20.5,H63
6/20/2022 10:05,28,H63
6/20/2022 11:05,30,H63
6/20/2022 12:05,30,H63
6/20/2022 13:05,25,H63
6/20/2022 14:05,38.5,H63
6/20/2022 15:05,40.5,H63
6/20/2022 16:05,27,H63
6/20/2022 17:05,26,H63
6/20/2022 18:05,17.5,H63
6/20/2022 19:05,16,H63
6/20/2022 20:05,12,H63
6/20/2022 21:05,9.5,H63
6/20/2022 22:05,8,H63
6/20/2022 23:05,7,H63
6/21/2022 0:05,7,H63
6/21/2022 1:05,6.5,H63
6/21/2022 2:05,6,H63
6/21/2022 3:05,6,H63
6/21/2022 4:05,5.5,H63
6/21/2022 5:05,5,H63
6/21/2022 6:05,5.5,H63
6/21/2022 7:05,8,H63
6/21/2022 8:05,12,H63
6/21/2022 9:05,20.5,H63
6/21/2022 10:05,29.5,H63
6/21/2022 11:05,35.5,H63
6/21/2022 12:05,39,H63
6/21/2022 13:05,43,H63
6/21/2022 14:05,45,H63
6/21/2022 15:05,45,H63
6/21/2022 16:05,41.5,H63
6/21/2022 17:05,30.5,H63
6/21/2022 18:05,25,H63
6/21/2022 19:05,25.5,H63
6/21/2022 20:05,15.5,H63
6/21/2022 21:05,13.5,H63
6/21/2022 22:05,12,H63
6/21/2022 23:05,11.5,H63
6/22/2022 0:05,11.5,H63
6/22/2022 1:05,11,H63
6/22/2022 2:05,10,H63
6/22/2022 3:05,9.5,H63
6/22/2022 4:05,9.5,H63
6/22/2022 5:05,9.5,H63
6/22/2022 6:05,9.5,H63
6/22/2022 7:05,12.5,H63
6/22/2022 8:05,17,H63
6/22/2022 9:05,26,H63
6/22/2022 10:05,35.5,H63
6/22/2022 11:05,39,H63
6/22/2022 12:05,42.5,H63
6/22/2022 13:05,46,H63
6/22/2022 14:05,53.5,H63
6/22/2022 15:05,46.5,H63
6/22/2022 16:05,44,H63
6/22/2022 17:05,31.5,H63
6/22/2022 18:05,33,H63
6/22/2022 19:05,25.5,H63
6/22/2022 20:05,18.5,H63
6/22/2022 21:05,16,H63
6/22/2022 22:05,15,H63
6/22/2022 23:05,15,H63
6/23/2022 0:05,14.5,H63
6/23/2022 1:05,14,H63
6/23/2022 2:05,13.5,H63
6/23/2022 3:05,12.5,H63
6/23/2022 4:05,12,H63
6/23/2022 5:05,12,H63
6/23/2022 6:05,11.5,H63
6/23/2022 7:05,12,H63
6/23/2022 8:05,13.5,H63
6/23/2022 9:05,19,H63
6/23/2022 10:05,20,H63
6/23/2022 11:05,19,H63
