raw_date_time,temp,otm
6/13/2022 12:22,19,H3
6/13/2022 13:22,27,H3
6/13/2022 14:22,23.5,H3
6/13/2022 15:22,19,H3
6/13/2022 16:22,15,H3
6/13/2022 17:22,10.5,H3
6/13/2022 18:22,8.5,H3
6/13/2022 19:22,7.5,H3
6/13/2022 20:22,6,H3
6/13/2022 21:22,4.5,H3
6/13/2022 22:22,3.5,H3
6/13/2022 23:22,3,H3
6/14/2022 0:22,2.5,H3
6/14/2022 1:22,2,H3
6/14/2022 2:22,1,H3
6/14/2022 3:22,1,H3
6/14/2022 4:22,0.5,H3
6/14/2022 5:22,0.5,H3
6/14/2022 6:22,7,H3
6/14/2022 7:22,14.5,H3
6/14/2022 8:22,20.5,H3
6/14/2022 9:22,26,H3
6/14/2022 10:22,30,H3
6/14/2022 11:22,32.5,H3
6/14/2022 12:22,39,H3
6/14/2022 13:22,39.5,H3
6/14/2022 14:22,39,H3
6/14/2022 15:22,35,H3
6/14/2022 16:22,24.5,H3
6/14/2022 17:22,18.5,H3
6/14/2022 18:22,16,H3
6/14/2022 19:22,14,H3
6/14/2022 20:22,11.5,H3
6/14/2022 21:22,10,H3
6/14/2022 22:22,9.5,H3
6/14/2022 23:22,8.5,H3
6/15/2022 0:22,8,H3
6/15/2022 1:22,7,H3
6/15/2022 2:22,6,H3
6/15/2022 3:22,6,H3
6/15/2022 4:22,5,H3
6/15/2022 5:22,5,H3
6/15/2022 6:22,11.5,H3
6/15/2022 7:22,18,H3
6/15/2022 8:22,25,H3
6/15/2022 9:22,33.5,H3
6/15/2022 10:22,38,H3
6/15/2022 11:22,40,H3
6/15/2022 12:22,43.5,H3
6/15/2022 13:22,43,H3
6/15/2022 14:22,40.5,H3
6/15/2022 15:22,36.5,H3
6/15/2022 16:22,29.5,H3
6/15/2022 17:22,25,H3
6/15/2022 18:22,22,H3
6/15/2022 19:22,19.5,H3
6/15/2022 20:22,17,H3
6/15/2022 21:22,15,H3
6/15/2022 22:22,13.5,H3
6/15/2022 23:22,12.5,H3
6/16/2022 0:22,12,H3
6/16/2022 1:22,11.5,H3
6/16/2022 2:22,11,H3
6/16/2022 3:22,10.5,H3
6/16/2022 4:22,10.5,H3
6/16/2022 5:22,10,H3
6/16/2022 6:22,15.5,H3
6/16/2022 7:22,21,H3
6/16/2022 8:22,31,H3
6/16/2022 9:22,35,H3
6/16/2022 10:22,37,H3
6/16/2022 11:22,41.5,H3
6/16/2022 12:22,44,H3
6/16/2022 13:22,43.5,H3
6/16/2022 14:22,40,H3
6/16/2022 15:22,37,H3
6/16/2022 16:22,27,H3
6/16/2022 17:22,22.5,H3
6/16/2022 18:22,20.5,H3
6/16/2022 19:22,18,H3
6/16/2022 20:22,15.5,H3
6/16/2022 21:22,14,H3
6/16/2022 22:22,12.5,H3
6/16/2022 23:22,12,H3
6/17/2022 0:22,11.5,H3
6/17/2022 1:22,11.5,H3
