raw_date_time,temp,otm
6/13/2022 14:30,14.5,H78
6/13/2022 15:30,17.5,H78
6/13/2022 16:30,16.5,H78
6/13/2022 17:30,18.5,H78
6/13/2022 18:30,18.5,H78
6/13/2022 19:30,16,H78
6/13/2022 20:30,7.5,H78
6/13/2022 21:30,3,H78
6/13/2022 22:30,1.5,H78
6/13/2022 23:30,0.5,H78
6/14/2022 0:30,0,H78
6/14/2022 1:30,-0.5,H78
6/14/2022 2:30,-1.5,H78
6/14/2022 3:30,-2,H78
6/14/2022 4:30,-2.5,H78
6/14/2022 5:30,-2.5,H78
6/14/2022 6:30,-2,H78
6/14/2022 7:30,0,H78
6/14/2022 8:30,4,H78
6/14/2022 9:30,10.5,H78
6/14/2022 10:30,13,H78
6/14/2022 11:30,17,H78
6/14/2022 12:30,21,H78
6/14/2022 13:30,23,H78
6/14/2022 14:30,22.5,H78
6/14/2022 15:30,23,H78
6/14/2022 16:30,25.5,H78
6/14/2022 17:30,25,H78
6/14/2022 18:30,23.5,H78
6/14/2022 19:30,22,H78
6/14/2022 20:30,12.5,H78
6/14/2022 21:30,9,H78
6/14/2022 22:30,8,H78
6/14/2022 23:30,7,H78
6/15/2022 0:30,6,H78
6/15/2022 1:30,6,H78
6/15/2022 2:30,4,H78
6/15/2022 3:30,3,H78
6/15/2022 4:30,2,H78
6/15/2022 5:30,3,H78
6/15/2022 6:30,3.5,H78
6/15/2022 7:30,4.5,H78
6/15/2022 8:30,8.5,H78
6/15/2022 9:30,14,H78
6/15/2022 10:30,17.5,H78
6/15/2022 11:30,21,H78
6/15/2022 12:30,24.5,H78
6/15/2022 13:30,30,H78
6/15/2022 14:30,33.5,H78
6/15/2022 15:30,37,H78
6/15/2022 16:30,32.5,H78
6/15/2022 17:30,31,H78
6/15/2022 18:30,27.5,H78
6/15/2022 19:30,23,H78
6/15/2022 20:30,16,H78
6/15/2022 21:30,13,H78
6/15/2022 22:30,12,H78
6/15/2022 23:30,11.5,H78
6/16/2022 0:30,11,H78
6/16/2022 1:30,11,H78
6/16/2022 2:30,11,H78
6/16/2022 3:30,11,H78
6/16/2022 4:30,10.5,H78
6/16/2022 5:30,10,H78
6/16/2022 6:30,10.5,H78
6/16/2022 7:30,10.5,H78
6/16/2022 8:30,13.5,H78
6/16/2022 9:30,17.5,H78
6/16/2022 10:30,18.5,H78
6/16/2022 11:30,21,H78
6/16/2022 12:30,23.5,H78
6/16/2022 13:30,24.5,H78
6/16/2022 14:30,25,H78
6/16/2022 15:30,25.5,H78
6/16/2022 16:30,24.5,H78
6/16/2022 17:30,24,H78
6/16/2022 18:30,22,H78
6/16/2022 19:30,18.5,H78
6/16/2022 20:30,13,H78
6/16/2022 21:30,11,H78
6/16/2022 22:30,9.5,H78
6/16/2022 23:30,9,H78
6/17/2022 0:30,8.5,H78
6/17/2022 1:30,9.5,H78
6/17/2022 2:30,8.5,H78
6/17/2022 3:30,7,H78
6/17/2022 4:30,4,H78
6/17/2022 5:30,6,H78
6/17/2022 6:30,5.5,H78
6/17/2022 7:30,6.5,H78
6/17/2022 8:30,7.5,H78
6/17/2022 9:30,6.5,H78
6/17/2022 10:30,11.5,H78
6/17/2022 11:30,15.5,H78
6/17/2022 12:30,16.5,H78
6/17/2022 13:30,11.5,H78
6/17/2022 14:30,11.5,H78
6/17/2022 15:30,15,H78
6/17/2022 16:30,17,H78
6/17/2022 17:30,16,H78
6/17/2022 18:30,8,H78
6/17/2022 19:30,5.5,H78
6/17/2022 20:30,4,H78
6/17/2022 21:30,0.5,H78
6/17/2022 22:30,-0.5,H78
6/17/2022 23:30,-1.5,H78
6/18/2022 0:30,-2,H78
6/18/2022 1:30,-2.5,H78
6/18/2022 2:30,-2.5,H78
6/18/2022 3:30,-3,H78
6/18/2022 4:30,-3.5,H78
6/18/2022 5:30,-3,H78
6/18/2022 6:30,-3,H78
6/18/2022 7:30,-2.5,H78
6/18/2022 8:30,0.5,H78
6/18/2022 9:30,5,H78
6/18/2022 10:30,7.5,H78
6/18/2022 11:30,11,H78
6/18/2022 12:30,15.5,H78
6/18/2022 13:30,8.5,H78
6/18/2022 14:30,15.5,H78
6/18/2022 15:30,10,H78
6/18/2022 16:30,9,H78
6/18/2022 17:30,7,H78
6/18/2022 18:30,11.5,H78
6/18/2022 19:30,5.5,H78
6/18/2022 20:30,1.5,H78
6/18/2022 21:30,0,H78
6/18/2022 22:30,-0.5,H78
6/18/2022 23:30,-0.5,H78
6/19/2022 0:30,-1,H78
6/19/2022 1:30,-2,H78
6/19/2022 2:30,-2,H78
6/19/2022 3:30,-2,H78
6/19/2022 4:30,-1.5,H78
6/19/2022 5:30,-2.5,H78
6/19/2022 6:30,-2.5,H78
6/19/2022 7:30,-2,H78
6/19/2022 8:30,1,H78
6/19/2022 9:30,6,H78
6/19/2022 10:30,8.5,H78
6/19/2022 11:30,12,H78
6/19/2022 12:30,13.5,H78
6/19/2022 13:30,16,H78
6/19/2022 14:30,16,H78
6/19/2022 15:30,19,H78
6/19/2022 16:30,16.5,H78
6/19/2022 17:30,19,H78
6/19/2022 18:30,12.5,H78
6/19/2022 19:30,14,H78
6/19/2022 20:30,7.5,H78
6/19/2022 21:30,4.5,H78
6/19/2022 22:30,4,H78
6/19/2022 23:30,3.5,H78
6/20/2022 0:30,2.5,H78
6/20/2022 1:30,2.5,H78
6/20/2022 2:30,1.5,H78
6/20/2022 3:30,0.5,H78
6/20/2022 4:30,0,H78
6/20/2022 5:30,-0.5,H78
6/20/2022 6:30,0,H78
6/20/2022 7:30,2,H78
6/20/2022 8:30,6,H78
6/20/2022 9:30,13.5,H78
6/20/2022 10:30,14.5,H78
6/20/2022 11:30,18,H78
6/20/2022 12:30,18,H78
6/20/2022 13:30,20,H78
6/20/2022 14:30,29.5,H78
6/20/2022 15:30,34.5,H78
6/20/2022 16:30,29,H78
6/20/2022 17:30,28,H78
6/20/2022 18:30,18.5,H78
6/20/2022 19:30,16.5,H78
6/20/2022 20:30,14,H78
6/20/2022 21:30,9.5,H78
6/20/2022 22:30,8,H78
6/20/2022 23:30,6.5,H78
6/21/2022 0:30,6.5,H78
