raw_date_time,temp,otm
6/13/2022 14:09,27,H17
6/13/2022 15:09,24,H17
6/13/2022 16:09,21,H17
6/13/2022 17:09,11,H17
6/13/2022 18:09,8.5,H17
6/13/2022 19:09,7,H17
6/13/2022 20:09,5,H17
6/13/2022 21:09,3.5,H17
6/13/2022 22:09,2.5,H17
6/13/2022 23:09,2,H17
6/14/2022 0:09,1,H17
6/14/2022 1:09,0.5,H17
6/14/2022 2:09,0,H17
6/14/2022 3:09,-1.5,H17
6/14/2022 4:09,-1.5,H17
6/14/2022 5:09,-2.5,H17
6/14/2022 6:09,-2.5,H17
6/14/2022 7:09,8,H17
6/14/2022 8:09,16.5,H17
6/14/2022 9:09,19.5,H17
6/14/2022 10:09,25,H17
6/14/2022 11:09,27,H17
6/14/2022 12:09,35.5,H17
6/14/2022 13:09,37,H17
6/14/2022 14:09,37,H17
6/14/2022 15:09,35,H17
6/14/2022 16:09,32.5,H17
6/14/2022 17:09,18,H17
6/14/2022 18:09,16,H17
6/14/2022 19:09,13.5,H17
6/14/2022 20:09,11,H17
6/14/2022 21:09,9,H17
6/14/2022 22:09,8.5,H17
6/14/2022 23:09,8,H17
6/15/2022 0:09,7,H17
6/15/2022 1:09,6,H17
6/15/2022 2:09,4.5,H17
6/15/2022 3:09,4,H17
6/15/2022 4:09,3.5,H17
6/15/2022 5:09,3.5,H17
6/15/2022 6:09,3.5,H17
6/15/2022 7:09,13,H17
6/15/2022 8:09,20,H17
6/15/2022 9:09,25,H17
6/15/2022 10:09,31,H17
6/15/2022 11:09,35.5,H17
6/15/2022 12:09,37,H17
6/15/2022 13:09,39.5,H17
6/15/2022 14:09,39.5,H17
6/15/2022 15:09,39,H17
6/15/2022 16:09,35.5,H17
6/15/2022 17:09,24.5,H17
6/15/2022 18:09,22.5,H17
6/15/2022 19:09,20,H17
6/15/2022 20:09,17,H17
6/15/2022 21:09,14.5,H17
6/15/2022 22:09,13,H17
6/15/2022 23:09,12,H17
6/16/2022 0:09,11.5,H17
6/16/2022 1:09,11.5,H17
6/16/2022 2:09,11,H17
6/16/2022 3:09,10.5,H17
6/16/2022 4:09,10.5,H17
6/16/2022 5:09,10,H17
6/16/2022 6:09,10,H17
6/16/2022 7:09,15.5,H17
6/16/2022 8:09,21.5,H17
6/16/2022 9:09,25.5,H17
6/16/2022 10:09,27,H17
6/16/2022 11:09,29,H17
6/16/2022 12:09,31.5,H17
6/16/2022 13:09,32,H17
6/16/2022 14:09,31,H17
6/16/2022 15:09,29,H17
6/16/2022 16:09,28,H17
6/16/2022 17:09,20,H17
6/16/2022 18:09,18.5,H17
6/16/2022 19:09,16.5,H17
6/16/2022 20:09,14,H17
6/16/2022 21:09,12,H17
6/16/2022 22:09,11,H17
6/16/2022 23:09,10,H17
6/17/2022 0:09,9.5,H17
6/17/2022 1:09,10,H17
6/17/2022 2:09,10,H17
6/17/2022 3:09,8.5,H17
6/17/2022 4:09,6,H17
6/17/2022 5:09,6.5,H17
6/17/2022 6:09,6,H17
