raw_date_time,temp,otm
6/13/2022 14:30,17,H54
6/13/2022 15:30,15,H54
6/13/2022 16:30,15,H54
6/13/2022 17:30,16,H54
6/13/2022 18:30,14.5,H54
6/13/2022 19:30,11,H54
6/13/2022 20:30,5.5,H54
6/13/2022 21:30,3,H54
6/13/2022 22:30,2.5,H54
6/13/2022 23:30,1.5,H54
6/14/2022 0:30,1.5,H54
6/14/2022 1:30,0.5,H54
6/14/2022 2:30,0,H54
6/14/2022 3:30,0,H54
6/14/2022 4:30,-1,H54
6/14/2022 5:30,-1,H54
6/14/2022 6:30,-0.5,H54
6/14/2022 7:30,1.5,H54
6/14/2022 8:30,11.5,H54
6/14/2022 9:30,16.5,H54
6/14/2022 10:30,19,H54
6/14/2022 11:30,24.5,H54
6/14/2022 12:30,29,H54
6/14/2022 13:30,27,H54
6/14/2022 14:30,24,H54
6/14/2022 15:30,23.5,H54
6/14/2022 16:30,24,H54
6/14/2022 17:30,23.5,H54
6/14/2022 18:30,20,H54
6/14/2022 19:30,16.5,H54
6/14/2022 20:30,11,H54
6/14/2022 21:30,9,H54
6/14/2022 22:30,8.5,H54
6/14/2022 23:30,7.5,H54
6/15/2022 0:30,6.5,H54
6/15/2022 1:30,6,H54
6/15/2022 2:30,5,H54
6/15/2022 3:30,4.5,H54
6/15/2022 4:30,4,H54
6/15/2022 5:30,4.5,H54
6/15/2022 6:30,4.5,H54
6/15/2022 7:30,6.5,H54
6/15/2022 8:30,13,H54
6/15/2022 9:30,15.5,H54
6/15/2022 10:30,20,H54
6/15/2022 11:30,25,H54
6/15/2022 12:30,27.5,H54
6/15/2022 13:30,32,H54
6/15/2022 14:30,34.5,H54
6/15/2022 15:30,37.5,H54
6/15/2022 16:30,30.5,H54
6/15/2022 17:30,28.5,H54
6/15/2022 18:30,25,H54
6/15/2022 19:30,20.5,H54
6/15/2022 20:30,15.5,H54
6/15/2022 21:30,13.5,H54
6/15/2022 22:30,12.5,H54
6/15/2022 23:30,12,H54
6/16/2022 0:30,11.5,H54
6/16/2022 1:30,11.5,H54
6/16/2022 2:30,12,H54
6/16/2022 3:30,11,H54
6/16/2022 4:30,11,H54
6/16/2022 5:30,10.5,H54
6/16/2022 6:30,11,H54
6/16/2022 7:30,11.5,H54
6/16/2022 8:30,17,H54
6/16/2022 9:30,18,H54
6/16/2022 10:30,19,H54
6/16/2022 11:30,21.5,H54
6/16/2022 12:30,24,H54
6/16/2022 13:30,24,H54
6/16/2022 14:30,24,H54
6/16/2022 15:30,24,H54
6/16/2022 16:30,22.5,H54
6/16/2022 17:30,21,H54
6/16/2022 18:30,19,H54
6/16/2022 19:30,16.5,H54
6/16/2022 20:30,13,H54
6/16/2022 21:30,11,H54
6/16/2022 22:30,10,H54
6/16/2022 23:30,9.5,H54
6/17/2022 0:30,9,H54
6/17/2022 1:30,10,H54
6/17/2022 2:30,9,H54
6/17/2022 3:30,7,H54
6/17/2022 4:30,4.5,H54
6/17/2022 5:30,6,H54
6/17/2022 6:30,5.5,H54
6/17/2022 7:30,6.5,H54
6/17/2022 8:30,7.5,H54
6/17/2022 9:30,7,H54
6/17/2022 10:30,13.5,H54
