raw_date_time,temp,otm
6/13/2022 13:21,27,H120
6/13/2022 14:21,27,H120
6/13/2022 15:21,25,H120
6/13/2022 16:21,19,H120
6/13/2022 17:21,21,H120
6/13/2022 18:21,18,H120
6/13/2022 19:21,13,H120
6/13/2022 20:21,5.5,H120
6/13/2022 21:21,3.5,H120
6/13/2022 22:21,2.5,H120
6/13/2022 23:21,1.5,H120
6/14/2022 0:21,1,H120
6/14/2022 1:21,0.5,H120
6/14/2022 2:21,-0.5,H120
6/14/2022 3:21,-1,H120
6/14/2022 4:21,-1.5,H120
6/14/2022 5:21,-2,H120
6/14/2022 6:21,1.5,H120
6/14/2022 7:21,9,H120
6/14/2022 8:21,15.5,H120
6/14/2022 9:21,18,H120
6/14/2022 10:21,22.5,H120
6/14/2022 11:21,28.5,H120
6/14/2022 12:21,30,H120
6/14/2022 13:21,29.5,H120
6/14/2022 14:21,26,H120
6/14/2022 15:21,24,H120
6/14/2022 16:21,25.5,H120
6/14/2022 17:21,25.5,H120
6/14/2022 18:21,22.5,H120
6/14/2022 19:21,19,H120
6/14/2022 20:21,11,H120
6/14/2022 21:21,9,H120
6/14/2022 22:21,8,H120
6/14/2022 23:21,7.5,H120
6/15/2022 0:21,6,H120
6/15/2022 1:21,6,H120
6/15/2022 2:21,4.5,H120
6/15/2022 3:21,4,H120
6/15/2022 4:21,3.5,H120
6/15/2022 5:21,4,H120
6/15/2022 6:21,6.5,H120
6/15/2022 7:21,13,H120
6/15/2022 8:21,17,H120
6/15/2022 9:21,18.5,H120
6/15/2022 10:21,23,H120
6/15/2022 11:21,27,H120
6/15/2022 12:21,31,H120
6/15/2022 13:21,32.5,H120
6/15/2022 14:21,35,H120
6/15/2022 15:21,36,H120
6/15/2022 16:21,31,H120
6/15/2022 17:21,30,H120
6/15/2022 18:21,25,H120
6/15/2022 19:21,20.5,H120
6/15/2022 20:21,15.5,H120
6/15/2022 21:21,13.5,H120
6/15/2022 22:21,12,H120
6/15/2022 23:21,12.5,H120
6/16/2022 0:21,11.5,H120
6/16/2022 1:21,11.5,H120
6/16/2022 2:21,11,H120
6/16/2022 3:21,11,H120
6/16/2022 4:21,10.5,H120
6/16/2022 5:21,10,H120
6/16/2022 6:21,11.5,H120
6/16/2022 7:21,14.5,H120
6/16/2022 8:21,19,H120
6/16/2022 9:21,21.5,H120
6/16/2022 10:21,22,H120
6/16/2022 11:21,25,H120
6/16/2022 12:21,27.5,H120
6/16/2022 13:21,28,H120
6/16/2022 14:21,27.5,H120
6/16/2022 15:21,26,H120
6/16/2022 16:21,24.5,H120
6/16/2022 17:21,23.5,H120
6/16/2022 18:21,20.5,H120
6/16/2022 19:21,17,H120
6/16/2022 20:21,13,H120
6/16/2022 21:21,11.5,H120
6/16/2022 22:21,10,H120
6/16/2022 23:21,9.5,H120
6/17/2022 0:21,9,H120
6/17/2022 1:21,10,H120
6/17/2022 2:21,9,H120
6/17/2022 3:21,7.5,H120
6/17/2022 4:21,4,H120
6/17/2022 5:21,6,H120
6/17/2022 6:21,5.5,H120
