raw_date_time,temp,otm
6/13/2022 14:17,15.5,H88
6/13/2022 15:17,19.5,H88
6/13/2022 16:17,23,H88
6/13/2022 17:17,21,H88
6/13/2022 18:17,18.5,H88
6/13/2022 19:17,14,H88
6/13/2022 20:17,6.5,H88
6/13/2022 21:17,4,H88
6/13/2022 22:17,3,H88
6/13/2022 23:17,2.5,H88
6/14/2022 0:17,1.5,H88
6/14/2022 1:17,1,H88
6/14/2022 2:17,0,H88
6/14/2022 3:17,-1,H88
6/14/2022 4:17,-1.5,H88
6/14/2022 5:17,-1.5,H88
6/14/2022 6:17,8,H88
6/14/2022 7:17,14.5,H88
6/14/2022 8:17,19.5,H88
6/14/2022 9:17,23.5,H88
6/14/2022 10:17,26.5,H88
6/14/2022 11:17,29,H88
6/14/2022 12:17,35,H88
6/14/2022 13:17,35.5,H88
6/14/2022 14:17,34.5,H88
6/14/2022 15:17,33,H88
6/14/2022 16:17,32.5,H88
6/14/2022 17:17,30,H88
6/14/2022 18:17,27,H88
6/14/2022 19:17,21.5,H88
6/14/2022 20:17,12,H88
6/14/2022 21:17,9.5,H88
6/14/2022 22:17,9,H88
6/14/2022 23:17,8,H88
6/15/2022 0:17,7,H88
6/15/2022 1:17,6,H88
6/15/2022 2:17,4.5,H88
6/15/2022 3:17,4.5,H88
6/15/2022 4:17,3.5,H88
6/15/2022 5:17,3.5,H88
6/15/2022 6:17,12,H88
6/15/2022 7:17,18,H88
6/15/2022 8:17,22.5,H88
6/15/2022 9:17,26.5,H88
6/15/2022 10:17,31.5,H88
6/15/2022 11:17,35.5,H88
6/15/2022 12:17,38.5,H88
6/15/2022 13:17,40.5,H88
6/15/2022 14:17,44,H88
6/15/2022 15:17,42.5,H88
6/15/2022 16:17,39.5,H88
6/15/2022 17:17,36.5,H88
6/15/2022 18:17,30.5,H88
6/15/2022 19:17,25,H88
6/15/2022 20:17,17.5,H88
6/15/2022 21:17,14.5,H88
6/15/2022 22:17,13,H88
6/15/2022 23:17,11.5,H88
6/16/2022 0:17,11.5,H88
6/16/2022 1:17,11.5,H88
6/16/2022 2:17,10.5,H88
6/16/2022 3:17,10.5,H88
6/16/2022 4:17,10,H88
6/16/2022 5:17,9.5,H88
6/16/2022 6:17,15.5,H88
6/16/2022 7:17,18,H88
6/16/2022 8:17,24.5,H88
6/16/2022 9:17,26,H88
6/16/2022 10:17,26,H88
6/16/2022 11:17,29.5,H88
6/16/2022 12:17,32.5,H88
6/16/2022 13:17,33,H88
6/16/2022 14:17,32.5,H88
6/16/2022 15:17,31.5,H88
6/16/2022 16:17,31,H88
6/16/2022 17:17,28.5,H88
6/16/2022 18:17,25.5,H88
6/16/2022 19:17,20.5,H88
6/16/2022 20:17,14.5,H88
6/16/2022 21:17,12.5,H88
6/16/2022 22:17,11,H88
6/16/2022 23:17,10,H88
6/17/2022 0:17,9.5,H88
6/17/2022 1:17,10.5,H88
6/17/2022 2:17,10,H88
6/17/2022 3:17,8,H88
6/17/2022 4:17,5.5,H88
6/17/2022 5:17,7,H88
6/17/2022 6:17,6,H88
6/17/2022 7:17,7.5,H88
6/17/2022 8:17,9.5,H88
6/17/2022 9:17,10.5,H88
6/17/2022 10:17,20,H88
6/17/2022 11:17,26.5,H88
6/17/2022 12:17,27.5,H88
6/17/2022 13:17,18,H88
6/17/2022 14:17,17,H88
6/17/2022 15:17,18.5,H88
6/17/2022 16:17,21.5,H88
6/17/2022 17:17,21.5,H88
6/17/2022 18:17,12,H88
6/17/2022 19:17,9.5,H88
6/17/2022 20:17,6,H88
6/17/2022 21:17,2.5,H88
6/17/2022 22:17,0.5,H88
6/17/2022 23:17,0,H88
6/18/2022 0:17,-1,H88
6/18/2022 1:17,-1.5,H88
6/18/2022 2:17,-2,H88
6/18/2022 3:17,-2.5,H88
6/18/2022 4:17,-3,H88
6/18/2022 5:17,-3,H88
6/18/2022 6:17,2.5,H88
6/18/2022 7:17,7.5,H88
6/18/2022 8:17,10.5,H88
6/18/2022 9:17,16,H88
6/18/2022 10:17,22,H88
6/18/2022 11:17,26,H88
6/18/2022 12:17,29,H88
6/18/2022 13:17,17.5,H88
6/18/2022 14:17,28,H88
6/18/2022 15:17,16,H88
6/18/2022 16:17,14.5,H88
6/18/2022 17:17,12,H88
6/18/2022 18:17,15.5,H88
6/18/2022 19:17,10.5,H88
6/18/2022 20:17,4,H88
6/18/2022 21:17,2,H88
6/18/2022 22:17,1,H88
6/18/2022 23:17,0.5,H88
6/19/2022 0:17,0,H88
6/19/2022 1:17,-0.5,H88
6/19/2022 2:17,-1,H88
6/19/2022 3:17,-1,H88
6/19/2022 4:17,-1,H88
6/19/2022 5:17,-2,H88
6/19/2022 6:17,3.5,H88
6/19/2022 7:17,10,H88
6/19/2022 8:17,19.5,H88
6/19/2022 9:17,13,H88
6/19/2022 10:17,22.5,H88
6/19/2022 11:17,26.5,H88
6/19/2022 12:17,28.5,H88
6/19/2022 13:17,30,H88
6/19/2022 14:17,27,H88
6/19/2022 15:17,29.5,H88
6/19/2022 16:17,22.5,H88
6/19/2022 17:17,19,H88
6/19/2022 18:17,15.5,H88
6/19/2022 19:17,14,H88
6/19/2022 20:17,7.5,H88
6/19/2022 21:17,5.5,H88
6/19/2022 22:17,5,H88
6/19/2022 23:17,4.5,H88
6/20/2022 0:17,4,H88
6/20/2022 1:17,3.5,H88
6/20/2022 2:17,2.5,H88
6/20/2022 3:17,2,H88
6/20/2022 4:17,1,H88
6/20/2022 5:17,0.5,H88
6/20/2022 6:17,8.5,H88
6/20/2022 7:17,15.5,H88
6/20/2022 8:17,19,H88
6/20/2022 9:17,22.5,H88
6/20/2022 10:17,22,H88
6/20/2022 11:17,27,H88
6/20/2022 12:17,24.5,H88
6/20/2022 13:17,24,H88
6/20/2022 14:17,33.5,H88
6/20/2022 15:17,34.5,H88
6/20/2022 16:17,28.5,H88
6/20/2022 17:17,28.5,H88
6/20/2022 18:17,17.5,H88
6/20/2022 19:17,16,H88
6/20/2022 20:17,12.5,H88
6/20/2022 21:17,10,H88
6/20/2022 22:17,8.5,H88
6/20/2022 23:17,7.5,H88
6/21/2022 0:17,7.5,H88
6/21/2022 1:17,7,H88
6/21/2022 2:17,6.5,H88
6/21/2022 3:17,6.5,H88
6/21/2022 4:17,6,H88
6/21/2022 5:17,6,H88
6/21/2022 6:17,11,H88
6/21/2022 7:17,17,H88
6/21/2022 8:17,19.5,H88
6/21/2022 9:17,23.5,H88
6/21/2022 10:17,27,H88
6/21/2022 11:17,30,H88
6/21/2022 12:17,32.5,H88
6/21/2022 13:17,34.5,H88
6/21/2022 14:17,37.5,H88
6/21/2022 15:17,36.5,H88
6/21/2022 16:17,38.5,H88
6/21/2022 17:17,34.5,H88
6/21/2022 18:17,31.5,H88
6/21/2022 19:17,25.5,H88
6/21/2022 20:17,16.5,H88
6/21/2022 21:17,14.5,H88
6/21/2022 22:17,13.5,H88
6/21/2022 23:17,12.5,H88
6/22/2022 0:17,12.5,H88
6/22/2022 1:17,12,H88
6/22/2022 2:17,11.5,H88
6/22/2022 3:17,11.5,H88
6/22/2022 4:17,11,H88
6/22/2022 5:17,11,H88
6/22/2022 6:17,16,H88
6/22/2022 7:17,22,H88
6/22/2022 8:17,24,H88
6/22/2022 9:17,30,H88
6/22/2022 10:17,35,H88
6/22/2022 11:17,36.5,H88
6/22/2022 12:17,39.5,H88
6/22/2022 13:17,42,H88
6/22/2022 14:17,41,H88
6/22/2022 15:17,41,H88
6/22/2022 16:17,41.5,H88
6/22/2022 17:17,38,H88
6/22/2022 18:17,33,H88
6/22/2022 19:17,27.5,H88
6/22/2022 20:17,19.5,H88
6/22/2022 21:17,17.5,H88
6/22/2022 22:17,16.5,H88
6/22/2022 23:17,16,H88
6/23/2022 0:17,15.5,H88
6/23/2022 1:17,14.5,H88
6/23/2022 2:17,13.5,H88
6/23/2022 3:17,13,H88
6/23/2022 4:17,12,H88
6/23/2022 5:17,12,H88
6/23/2022 6:17,12,H88
6/23/2022 7:17,13.5,H88
6/23/2022 8:17,17,H88
6/23/2022 9:17,20,H88
6/23/2022 10:17,21,H88
6/23/2022 11:17,22,H88
6/23/2022 12:17,24,H88
6/23/2022 13:17,31.5,H88
6/23/2022 14:17,36,H88
6/23/2022 15:17,41.5,H88
6/23/2022 16:17,33,H88
6/23/2022 17:17,20,H88
6/23/2022 18:17,12,H88
6/23/2022 19:17,13,H88
6/23/2022 20:17,13,H88
6/23/2022 21:17,12,H88
6/23/2022 22:17,11.5,H88
6/23/2022 23:17,10.5,H88
6/24/2022 0:17,10,H88
6/24/2022 1:17,9.5,H88
6/24/2022 2:17,9,H88
6/24/2022 3:17,9.5,H88
6/24/2022 4:17,9.5,H88
6/24/2022 5:17,9,H88
6/24/2022 6:17,14.5,H88
6/24/2022 7:17,22,H88
6/24/2022 8:17,28.5,H88
6/24/2022 9:17,33,H88
6/24/2022 10:17,34.5,H88
6/24/2022 11:17,37,H88
6/24/2022 12:17,28.5,H88
6/24/2022 13:17,44.5,H88
6/24/2022 14:17,48,H88
6/24/2022 15:17,48,H88
6/24/2022 16:17,45,H88
6/24/2022 17:17,34,H88
6/24/2022 18:17,26.5,H88
6/24/2022 19:17,24.5,H88
6/24/2022 20:17,20,H88
6/24/2022 21:17,17.5,H88
6/24/2022 22:17,15.5,H88
6/24/2022 23:17,15,H88
6/25/2022 0:17,14.5,H88
6/25/2022 1:17,13.5,H88
6/25/2022 2:17,13,H88
6/25/2022 3:17,12.5,H88
6/25/2022 4:17,12,H88
6/25/2022 5:17,11.5,H88
6/25/2022 6:17,15.5,H88
6/25/2022 7:17,20.5,H88
6/25/2022 8:17,27,H88
6/25/2022 9:17,28.5,H88
6/25/2022 10:17,32,H88
6/25/2022 11:17,36,H88
6/25/2022 12:17,38.5,H88
6/25/2022 13:17,40,H88
6/25/2022 14:17,42.5,H88
