raw_date_time,temp,otm
6/13/2022 11:03,21.5,H36
6/13/2022 12:03,21,H36
6/13/2022 13:03,22.5,H36
6/13/2022 14:03,24.5,H36
6/13/2022 15:03,22,H36
6/13/2022 16:03,17,H36
6/13/2022 17:03,17.5,H36
6/13/2022 18:03,16,H36
6/13/2022 19:03,13.5,H36
6/13/2022 20:03,8,H36
6/13/2022 21:03,3,H36
6/13/2022 22:03,1.5,H36
6/13/2022 23:03,0.5,H36
6/14/2022 0:03,0,H36
6/14/2022 1:03,-0.5,H36
6/14/2022 2:03,-1,H36
6/14/2022 3:03,-1.5,H36
6/14/2022 4:03,-1.5,H36
6/14/2022 5:03,-1.5,H36
6/14/2022 6:03,-1.5,H36
6/14/2022 7:03,5.5,H36
6/14/2022 8:03,12,H36
6/14/2022 9:03,16.5,H36
6/14/2022 10:03,20.5,H36
6/14/2022 11:03,23.5,H36
6/14/2022 12:03,28.5,H36
6/14/2022 13:03,26.5,H36
6/14/2022 14:03,25.5,H36
6/14/2022 15:03,24.5,H36
6/14/2022 16:03,25.5,H36
6/14/2022 17:03,27,H36
6/14/2022 18:03,23,H36
6/14/2022 19:03,21,H36
6/14/2022 20:03,14,H36
6/14/2022 21:03,9,H36
6/14/2022 22:03,7.5,H36
6/14/2022 23:03,7,H36
6/15/2022 0:03,6,H36
6/15/2022 1:03,4.5,H36
6/15/2022 2:03,3.5,H36
6/15/2022 3:03,4.5,H36
6/15/2022 4:03,3.5,H36
6/15/2022 5:03,3.5,H36
6/15/2022 6:03,3.5,H36
6/15/2022 7:03,9.5,H36
6/15/2022 8:03,15,H36
6/15/2022 9:03,16.5,H36
6/15/2022 10:03,20,H36
6/15/2022 11:03,24,H36
6/15/2022 12:03,25,H36
6/15/2022 13:03,28.5,H36
6/15/2022 14:03,32.5,H36
6/15/2022 15:03,34,H36
6/15/2022 16:03,32,H36
6/15/2022 17:03,28.5,H36
6/15/2022 18:03,26,H36
6/15/2022 19:03,22,H36
6/15/2022 20:03,17.5,H36
6/15/2022 21:03,13.5,H36
6/15/2022 22:03,12,H36
6/15/2022 23:03,11.5,H36
6/16/2022 0:03,11,H36
6/16/2022 1:03,11,H36
6/16/2022 2:03,10.5,H36
6/16/2022 3:03,10.5,H36
6/16/2022 4:03,10.5,H36
