raw_date_time,temp,otm
6/13/2022 12:23,16.5,H110
6/13/2022 13:23,34.5,H110
6/13/2022 14:23,32,H110
6/13/2022 15:23,24,H110
6/13/2022 16:23,29,H110
6/13/2022 17:23,24.5,H110
6/13/2022 18:23,13,H110
6/13/2022 19:23,9.5,H110
6/13/2022 20:23,5,H110
6/13/2022 21:23,2,H110
6/13/2022 22:23,1,H110
6/13/2022 23:23,-0.5,H110
6/14/2022 0:23,-1,H110
6/14/2022 1:23,-2.5,H110
6/14/2022 2:23,-3.5,H110
6/14/2022 3:23,-5,H110
6/14/2022 4:23,-3.5,H110
6/14/2022 5:23,-2.5,H110
6/14/2022 6:23,-1.5,H110
6/14/2022 7:23,-1.5,H110
6/14/2022 8:23,16,H110
6/14/2022 9:23,26,H110
6/14/2022 10:23,31,H110
6/14/2022 11:23,35.5,H110
6/14/2022 12:23,44,H110
6/14/2022 13:23,47,H110
6/14/2022 14:23,46.5,H110
6/14/2022 15:23,44.5,H110
6/14/2022 16:23,42,H110
6/14/2022 17:23,35.5,H110
6/14/2022 18:23,21,H110
6/14/2022 19:23,16.5,H110
6/14/2022 20:23,11,H110
6/14/2022 21:23,8.5,H110
6/14/2022 22:23,7,H110
6/14/2022 23:23,6,H110
6/15/2022 0:23,4.5,H110
6/15/2022 1:23,3.5,H110
6/15/2022 2:23,2,H110
6/15/2022 3:23,2,H110
6/15/2022 4:23,1,H110
6/15/2022 5:23,0.5,H110
6/15/2022 6:23,1.5,H110
6/15/2022 7:23,3.5,H110
6/15/2022 8:23,20,H110
6/15/2022 9:23,30,H110
6/15/2022 10:23,37,H110
6/15/2022 11:23,41.5,H110
6/15/2022 12:23,47,H110
6/15/2022 13:23,51.5,H110
6/15/2022 14:23,54.5,H110
6/15/2022 15:23,49.5,H110
6/15/2022 16:23,48,H110
6/15/2022 17:23,41,H110
6/15/2022 18:23,26,H110
6/15/2022 19:23,21,H110
6/15/2022 20:23,16.5,H110
6/15/2022 21:23,13.5,H110
6/15/2022 22:23,11.5,H110
6/15/2022 23:23,10.5,H110
6/16/2022 0:23,10.5,H110
6/16/2022 1:23,10,H110
6/16/2022 2:23,9.5,H110
6/16/2022 3:23,9.5,H110
6/16/2022 4:23,9,H110
6/16/2022 5:23,8.5,H110
6/16/2022 6:23,9,H110
6/16/2022 7:23,9,H110
6/16/2022 8:23,24.5,H110
6/16/2022 9:23,29,H110
6/16/2022 10:23,30,H110
6/16/2022 11:23,35,H110
6/16/2022 12:23,38.5,H110
6/16/2022 13:23,40,H110
6/16/2022 14:23,39,H110
6/16/2022 15:23,37.5,H110
6/16/2022 16:23,35.5,H110
6/16/2022 17:23,31,H110
6/16/2022 18:23,21,H110
6/16/2022 19:23,17.5,H110
6/16/2022 20:23,13.5,H110
6/16/2022 21:23,11,H110
6/16/2022 22:23,9.5,H110
6/16/2022 23:23,9,H110
6/17/2022 0:23,8.5,H110
6/17/2022 1:23,9.5,H110
6/17/2022 2:23,8.5,H110
6/17/2022 3:23,7,H110
6/17/2022 4:23,4.5,H110
6/17/2022 5:23,6,H110
6/17/2022 6:23,5.5,H110
6/17/2022 7:23,7,H110
6/17/2022 8:23,9.5,H110
6/17/2022 9:23,11,H110
6/17/2022 10:23,26,H110
6/17/2022 11:23,34.5,H110
6/17/2022 12:23,35,H110
6/17/2022 13:23,22,H110
6/17/2022 14:23,20,H110
6/17/2022 15:23,24.5,H110
6/17/2022 16:23,29.5,H110
6/17/2022 17:23,26.5,H110
6/17/2022 18:23,13,H110
6/17/2022 19:23,9,H110
6/17/2022 20:23,5.5,H110
6/17/2022 21:23,1.5,H110
6/17/2022 22:23,-0.5,H110
6/17/2022 23:23,-1.5,H110
6/18/2022 0:23,-2,H110
6/18/2022 1:23,-2.5,H110
6/18/2022 2:23,-3,H110
6/18/2022 3:23,-4,H110
6/18/2022 4:23,-4.5,H110
6/18/2022 5:23,-4,H110
6/18/2022 6:23,-3.5,H110
6/18/2022 7:23,-3,H110
6/18/2022 8:23,11,H110
6/18/2022 9:23,20,H110
6/18/2022 10:23,20.5,H110
6/18/2022 11:23,34.5,H110
6/18/2022 12:23,35.5,H110
6/18/2022 13:23,21.5,H110
6/18/2022 14:23,39.5,H110
6/18/2022 15:23,21,H110
6/18/2022 16:23,17.5,H110
6/18/2022 17:23,12,H110
6/18/2022 18:23,10.5,H110
6/18/2022 19:23,8,H110
6/18/2022 20:23,3,H110
6/18/2022 21:23,0.5,H110
6/18/2022 22:23,-0.5,H110
6/18/2022 23:23,-1,H110
6/19/2022 0:23,-1.5,H110
6/19/2022 1:23,-2,H110
6/19/2022 2:23,-2.5,H110
6/19/2022 3:23,-2.5,H110
6/19/2022 4:23,-2,H110
6/19/2022 5:23,-3,H110
6/19/2022 6:23,-3,H110
6/19/2022 7:23,-3,H110
6/19/2022 8:23,12,H110
6/19/2022 9:23,10.5,H110
6/19/2022 10:23,27,H110
6/19/2022 11:23,35,H110
6/19/2022 12:23,38.5,H110
6/19/2022 13:23,37.5,H110
6/19/2022 14:23,37.5,H110
6/19/2022 15:23,33,H110
6/19/2022 16:23,31.5,H110
6/19/2022 17:23,22.5,H110
6/19/2022 18:23,14.5,H110
6/19/2022 19:23,11,H110
6/19/2022 20:23,7,H110
6/19/2022 21:23,5,H110
6/19/2022 22:23,4,H110
6/19/2022 23:23,3,H110
6/20/2022 0:23,2.5,H110
6/20/2022 1:23,2,H110
6/20/2022 2:23,1.5,H110
6/20/2022 3:23,1,H110
6/20/2022 4:23,-0.5,H110
6/20/2022 5:23,-1.5,H110
6/20/2022 6:23,-1.5,H110
6/20/2022 7:23,-0.5,H110
6/20/2022 8:23,18.5,H110
6/20/2022 9:23,26,H110
6/20/2022 10:23,26.5,H110
6/20/2022 11:23,35.5,H110
6/20/2022 12:23,31,H110
6/20/2022 13:23,31.5,H110
6/20/2022 14:23,45.5,H110
6/20/2022 15:23,46,H110
6/20/2022 16:23,40.5,H110
6/20/2022 17:23,38,H110
6/20/2022 18:23,21,H110
6/20/2022 19:23,18,H110
6/20/2022 20:23,13,H110
6/20/2022 21:23,9.5,H110
6/20/2022 22:23,7.5,H110
6/20/2022 23:23,6.5,H110
6/21/2022 0:23,6.5,H110
6/21/2022 1:23,6,H110
6/21/2022 2:23,6,H110
6/21/2022 3:23,5.5,H110
6/21/2022 4:23,5,H110
6/21/2022 5:23,5,H110
6/21/2022 6:23,4.5,H110
6/21/2022 7:23,4.5,H110
6/21/2022 8:23,21,H110
6/21/2022 9:23,29.5,H110
6/21/2022 10:23,34.5,H110
6/21/2022 11:23,41,H110
6/21/2022 12:23,45.5,H110
6/21/2022 13:23,51,H110
6/21/2022 14:23,54,H110
6/21/2022 15:23,51,H110
6/21/2022 16:23,50.5,H110
6/21/2022 17:23,46,H110
6/21/2022 18:23,29,H110
6/21/2022 19:23,21.5,H110
6/21/2022 20:23,16.5,H110
6/21/2022 21:23,13.5,H110
6/21/2022 22:23,12.5,H110
6/21/2022 23:23,12,H110
6/22/2022 0:23,11,H110
