raw_date_time,temp,otm
6/13/2022 14:28,21.5,H59
6/13/2022 15:28,17,H59
6/13/2022 16:28,16,H59
6/13/2022 17:28,12.5,H59
6/13/2022 18:28,7.5,H59
6/13/2022 19:28,5,H59
6/13/2022 20:28,3,H59
6/13/2022 21:28,1.5,H59
6/13/2022 22:28,0.5,H59
6/13/2022 23:28,-1,H59
6/14/2022 0:28,-1.5,H59
6/14/2022 1:28,-2.5,H59
6/14/2022 2:28,-3.5,H59
6/14/2022 3:28,-4,H59
6/14/2022 4:28,-4.5,H59
6/14/2022 5:28,-4.5,H59
6/14/2022 6:28,11.5,H59
6/14/2022 7:28,21.5,H59
6/14/2022 8:28,27.5,H59
6/14/2022 9:28,31.5,H59
6/14/2022 10:28,33,H59
6/14/2022 11:28,34,H59
6/14/2022 12:28,36,H59
6/14/2022 13:28,34,H59
6/14/2022 14:28,32,H59
6/14/2022 15:28,27.5,H59
6/14/2022 16:28,24.5,H59
6/14/2022 17:28,20.5,H59
6/14/2022 18:28,15,H59
6/14/2022 19:28,11.5,H59
6/14/2022 20:28,9,H59
6/14/2022 21:28,7.5,H59
6/14/2022 22:28,6.5,H59
6/14/2022 23:28,6,H59
6/15/2022 0:28,4,H59
6/15/2022 1:28,3.5,H59
6/15/2022 2:28,2,H59
6/15/2022 3:28,1,H59
6/15/2022 4:28,0.5,H59
6/15/2022 5:28,1,H59
6/15/2022 6:28,16,H59
6/15/2022 7:28,25.5,H59
6/15/2022 8:28,31,H59
6/15/2022 9:28,34.5,H59
6/15/2022 10:28,38,H59
6/15/2022 11:28,39.5,H59
6/15/2022 12:28,38.5,H59
6/15/2022 13:28,39,H59
6/15/2022 14:28,39.5,H59
6/15/2022 15:28,35,H59
6/15/2022 16:28,28.5,H59
6/15/2022 17:28,26.5,H59
6/15/2022 18:28,20.5,H59
6/15/2022 19:28,17,H59
6/15/2022 20:28,15,H59
6/15/2022 21:28,13,H59
6/15/2022 22:28,11.5,H59
6/15/2022 23:28,10.5,H59
6/16/2022 0:28,11,H59
6/16/2022 1:28,11,H59
6/16/2022 2:28,9.5,H59
6/16/2022 3:28,9.5,H59
6/16/2022 4:28,9,H59
6/16/2022 5:28,9,H59
6/16/2022 6:28,18.5,H59
6/16/2022 7:28,24.5,H59
6/16/2022 8:28,31,H59
6/16/2022 9:28,32.5,H59
6/16/2022 10:28,31,H59
6/16/2022 11:28,33,H59
6/16/2022 12:28,34.5,H59
6/16/2022 13:28,33.5,H59
6/16/2022 14:28,30.5,H59
6/16/2022 15:28,27,H59
6/16/2022 16:28,23.5,H59
6/16/2022 17:28,21,H59
6/16/2022 18:28,17.5,H59
6/16/2022 19:28,15,H59
6/16/2022 20:28,12.5,H59
6/16/2022 21:28,10.5,H59
6/16/2022 22:28,9.5,H59
6/16/2022 23:28,9,H59
6/17/2022 0:28,8.5,H59
6/17/2022 1:28,9.5,H59
6/17/2022 2:28,8.5,H59
6/17/2022 3:28,7,H59
6/17/2022 4:28,4.5,H59
6/17/2022 5:28,6,H59
6/17/2022 6:28,5.5,H59
6/17/2022 7:28,6.5,H59
6/17/2022 8:28,8.5,H59
6/17/2022 9:28,10,H59
6/17/2022 10:28,26.5,H59
6/17/2022 11:28,32.5,H59
6/17/2022 12:28,27.5,H59
6/17/2022 13:28,18,H59
6/17/2022 14:28,17,H59
6/17/2022 15:28,20,H59
6/17/2022 16:28,18.5,H59
6/17/2022 17:28,15,H59
6/17/2022 18:28,10,H59
6/17/2022 19:28,6.5,H59
6/17/2022 20:28,4,H59
6/17/2022 21:28,1,H59
6/17/2022 22:28,-0.5,H59
6/17/2022 23:28,-1.5,H59
6/18/2022 0:28,-2,H59
6/18/2022 1:28,-3,H59
6/18/2022 2:28,-3,H59
6/18/2022 3:28,-3.5,H59
6/18/2022 4:28,-4,H59
6/18/2022 5:28,-4,H59
6/18/2022 6:28,6.5,H59
6/18/2022 7:28,13,H59
6/18/2022 8:28,17.5,H59
6/18/2022 9:28,23.5,H59
6/18/2022 10:28,23.5,H59
6/18/2022 11:28,29.5,H59
6/18/2022 12:28,29.5,H59
6/18/2022 13:28,17,H59
6/18/2022 14:28,25.5,H59
6/18/2022 15:28,15.5,H59
6/18/2022 16:28,13.5,H59
6/18/2022 17:28,10.5,H59
6/18/2022 18:28,7,H59
6/18/2022 19:28,5.5,H59
6/18/2022 20:28,2,H59
6/18/2022 21:28,0.5,H59
6/18/2022 22:28,0,H59
6/18/2022 23:28,-1,H59
6/19/2022 0:28,-1,H59
