raw_date_time,temp,otm
6/13/2022 14:19,14,H62
6/13/2022 15:19,15.5,H62
6/13/2022 16:19,18.5,H62
6/13/2022 17:19,17.5,H62
6/13/2022 18:19,15.5,H62
6/13/2022 19:19,13.5,H62
6/13/2022 20:19,7,H62
6/13/2022 21:19,3,H62
6/13/2022 22:19,2,H62
6/13/2022 23:19,0.5,H62
6/14/2022 0:19,0,H62
6/14/2022 1:19,-1,H62
6/14/2022 2:19,-2,H62
6/14/2022 3:19,-2.5,H62
6/14/2022 4:19,-2.5,H62
6/14/2022 5:19,-2.5,H62
6/14/2022 6:19,-2.5,H62
6/14/2022 7:19,-0.5,H62
6/14/2022 8:19,9,H62
6/14/2022 9:19,11.5,H62
6/14/2022 10:19,16.5,H62
6/14/2022 11:19,23,H62
6/14/2022 12:19,26,H62
6/14/2022 13:19,26.5,H62
6/14/2022 14:19,25.5,H62
6/14/2022 15:19,24.5,H62
6/14/2022 16:19,27,H62
6/14/2022 17:19,25,H62
6/14/2022 18:19,22,H62
6/14/2022 19:19,19.5,H62
6/14/2022 20:19,12.5,H62
6/14/2022 21:19,8.5,H62
6/14/2022 22:19,7.5,H62
6/14/2022 23:19,7,H62
6/15/2022 0:19,6,H62
6/15/2022 1:19,5.5,H62
6/15/2022 2:19,3.5,H62
6/15/2022 3:19,2.5,H62
6/15/2022 4:19,2,H62
6/15/2022 5:19,2.5,H62
6/15/2022 6:19,3,H62
6/15/2022 7:19,4,H62
6/15/2022 8:19,12,H62
6/15/2022 9:19,15,H62
6/15/2022 10:19,19,H62
6/15/2022 11:19,24.5,H62
6/15/2022 12:19,28,H62
6/15/2022 13:19,32.5,H62
6/15/2022 14:19,34,H62
6/15/2022 15:19,36,H62
6/15/2022 16:19,32,H62
6/15/2022 17:19,29.5,H62
6/15/2022 18:19,26,H62
6/15/2022 19:19,21.5,H62
6/15/2022 20:19,17,H62
6/15/2022 21:19,13.5,H62
6/15/2022 22:19,12,H62
6/15/2022 23:19,11.5,H62
6/16/2022 0:19,11,H62
6/16/2022 1:19,11.5,H62
6/16/2022 2:19,11.5,H62
6/16/2022 3:19,11,H62
6/16/2022 4:19,11,H62
6/16/2022 5:19,10.5,H62
6/16/2022 6:19,10.5,H62
6/16/2022 7:19,11,H62
6/16/2022 8:19,15.5,H62
6/16/2022 9:19,17.5,H62
6/16/2022 10:19,19,H62
6/16/2022 11:19,21.5,H62
6/16/2022 12:19,24.5,H62
6/16/2022 13:19,25,H62
6/16/2022 14:19,25.5,H62
6/16/2022 15:19,25,H62
6/16/2022 16:19,24,H62
6/16/2022 17:19,22.5,H62
6/16/2022 18:19,20,H62
6/16/2022 19:19,16.5,H62
6/16/2022 20:19,13.5,H62
6/16/2022 21:19,11.5,H62
6/16/2022 22:19,9.5,H62
6/16/2022 23:19,9.5,H62
6/17/2022 0:19,9,H62
6/17/2022 1:19,9.5,H62
6/17/2022 2:19,9,H62
6/17/2022 3:19,7,H62
6/17/2022 4:19,4,H62
6/17/2022 5:19,6,H62
6/17/2022 6:19,5.5,H62
6/17/2022 7:19,6.5,H62
6/17/2022 8:19,7.5,H62
6/17/2022 9:19,7.5,H62
6/17/2022 10:19,12.5,H62
6/17/2022 11:19,17,H62
6/17/2022 12:19,19,H62
6/17/2022 13:19,13,H62
6/17/2022 14:19,12,H62
6/17/2022 15:19,14,H62
6/17/2022 16:19,16,H62
6/17/2022 17:19,15.5,H62
6/17/2022 18:19,9,H62
6/17/2022 19:19,6.5,H62
6/17/2022 20:19,4.5,H62
6/17/2022 21:19,1,H62
6/17/2022 22:19,-0.5,H62
6/17/2022 23:19,-1,H62
6/18/2022 0:19,-2,H62
6/18/2022 1:19,-2.5,H62
6/18/2022 2:19,-2.5,H62
6/18/2022 3:19,-3,H62
6/18/2022 4:19,-3.5,H62
6/18/2022 5:19,-3.5,H62
6/18/2022 6:19,-3,H62
6/18/2022 7:19,-2.5,H62
6/18/2022 8:19,2.5,H62
6/18/2022 9:19,6,H62
6/18/2022 10:19,10,H62
6/18/2022 11:19,14,H62
6/18/2022 12:19,18,H62
6/18/2022 13:19,11,H62
6/18/2022 14:19,19.5,H62
6/18/2022 15:19,11,H62
6/18/2022 16:19,10.5,H62
6/18/2022 17:19,8,H62
6/18/2022 18:19,11,H62
6/18/2022 19:19,7,H62
6/18/2022 20:19,2,H62
6/18/2022 21:19,0.5,H62
6/18/2022 22:19,0,H62
6/18/2022 23:19,-0.5,H62
6/19/2022 0:19,-1,H62
6/19/2022 1:19,-2,H62
6/19/2022 2:19,-2,H62
6/19/2022 3:19,-2,H62
6/19/2022 4:19,-2,H62
6/19/2022 5:19,-2.5,H62
6/19/2022 6:19,-2.5,H62
6/19/2022 7:19,-2,H62
6/19/2022 8:19,6.5,H62
6/19/2022 9:19,7,H62
6/19/2022 10:19,12,H62
6/19/2022 11:19,16,H62
6/19/2022 12:19,18,H62
6/19/2022 13:19,20,H62
6/19/2022 14:19,20,H62
6/19/2022 15:19,21,H62
6/19/2022 16:19,18.5,H62
6/19/2022 17:19,17,H62
6/19/2022 18:19,13,H62
6/19/2022 19:19,12.5,H62
6/19/2022 20:19,8,H62
6/19/2022 21:19,4.5,H62
6/19/2022 22:19,4,H62
6/19/2022 23:19,3.5,H62
6/20/2022 0:19,2.5,H62
6/20/2022 1:19,2.5,H62
6/20/2022 2:19,1.5,H62
6/20/2022 3:19,0.5,H62
6/20/2022 4:19,-1,H62
6/20/2022 5:19,-1.5,H62
6/20/2022 6:19,0,H62
6/20/2022 7:19,2.5,H62
6/20/2022 8:19,10,H62
6/20/2022 9:19,13,H62
6/20/2022 10:19,14.5,H62
6/20/2022 11:19,19.5,H62
6/20/2022 12:19,19,H62
6/20/2022 13:19,19.5,H62
6/20/2022 14:19,25,H62
6/20/2022 15:19,29,H62
6/20/2022 16:19,23,H62
6/20/2022 17:19,25,H62
6/20/2022 18:19,16,H62
6/20/2022 19:19,15,H62
6/20/2022 20:19,12.5,H62
6/20/2022 21:19,9,H62
6/20/2022 22:19,8,H62
6/20/2022 23:19,6.5,H62
6/21/2022 0:19,6.5,H62
6/21/2022 1:19,6.5,H62
6/21/2022 2:19,6.5,H62
6/21/2022 3:19,5.5,H62
6/21/2022 4:19,5.5,H62
6/21/2022 5:19,5,H62
6/21/2022 6:19,6,H62
6/21/2022 7:19,6.5,H62
6/21/2022 8:19,13,H62
6/21/2022 9:19,16,H62
6/21/2022 10:19,19.5,H62
6/21/2022 11:19,23.5,H62
6/21/2022 12:19,28.5,H62
6/21/2022 13:19,30.5,H62
6/21/2022 14:19,33.5,H62
6/21/2022 15:19,34.5,H62
6/21/2022 16:19,33,H62
6/21/2022 17:19,28.5,H62
6/21/2022 18:19,27,H62
6/21/2022 19:19,24.5,H62
6/21/2022 20:19,18,H62
6/21/2022 21:19,13.5,H62
