raw_date_time,temp,otm
6/13/2022 11:43,14.5,H30
6/13/2022 12:43,15,H30
6/13/2022 13:43,15.5,H30
6/13/2022 14:43,15.5,H30
6/13/2022 15:43,22,H30
6/13/2022 16:43,22.5,H30
6/13/2022 17:43,22.5,H30
6/13/2022 18:43,22.5,H30
6/13/2022 19:43,14.5,H30
6/13/2022 20:43,5.5,H30
6/13/2022 21:43,3.5,H30
6/13/2022 22:43,2,H30
6/13/2022 23:43,0,H30
6/14/2022 0:43,0,H30
6/14/2022 1:43,-1.5,H30
6/14/2022 2:43,-2,H30
6/14/2022 3:43,-2.5,H30
6/14/2022 4:43,-3.5,H30
6/14/2022 5:43,-4,H30
6/14/2022 6:43,-3,H30
6/14/2022 7:43,9,H30
6/14/2022 8:43,18,H30
6/14/2022 9:43,22.5,H30
6/14/2022 10:43,28,H30
6/14/2022 11:43,29.5,H30
6/14/2022 12:43,29.5,H30
6/14/2022 13:43,29.5,H30
6/14/2022 14:43,28.5,H30
6/14/2022 15:43,29.5,H30
6/14/2022 16:43,30,H30
6/14/2022 17:43,29.5,H30
6/14/2022 18:43,28.5,H30
6/14/2022 19:43,21.5,H30
6/14/2022 20:43,11,H30
6/14/2022 21:43,9,H30
6/14/2022 22:43,8,H30
6/14/2022 23:43,7,H30
6/15/2022 0:43,5,H30
6/15/2022 1:43,5,H30
6/15/2022 2:43,2.5,H30
6/15/2022 3:43,2,H30
6/15/2022 4:43,1,H30
6/15/2022 5:43,2.5,H30
6/15/2022 6:43,2.5,H30
6/15/2022 7:43,13,H30
6/15/2022 8:43,19.5,H30
6/15/2022 9:43,23.5,H30
6/15/2022 10:43,27,H30
6/15/2022 11:43,34,H30
6/15/2022 12:43,34,H30
6/15/2022 13:43,38.5,H30
6/15/2022 14:43,39,H30
6/15/2022 15:43,42,H30
6/15/2022 16:43,35,H30
6/15/2022 17:43,30.5,H30
6/15/2022 18:43,27,H30
6/15/2022 19:43,21,H30
6/15/2022 20:43,14.5,H30
6/15/2022 21:43,13,H30
6/15/2022 22:43,12,H30
6/15/2022 23:43,11,H30
6/16/2022 0:43,11,H30
6/16/2022 1:43,11,H30
6/16/2022 2:43,10.5,H30
6/16/2022 3:43,10.5,H30
6/16/2022 4:43,10,H30
6/16/2022 5:43,9.5,H30
6/16/2022 6:43,10,H30
6/16/2022 7:43,15.5,H30
6/16/2022 8:43,20,H30
6/16/2022 9:43,21.5,H30
6/16/2022 10:43,22.5,H30
6/16/2022 11:43,25.5,H30
6/16/2022 12:43,28,H30
6/16/2022 13:43,27.5,H30
6/16/2022 14:43,27.5,H30
6/16/2022 15:43,27,H30
6/16/2022 16:43,25.5,H30
6/16/2022 17:43,24,H30
6/16/2022 18:43,21,H30
