raw_date_time,temp,otm
6/13/2022 14:14,16.5,H80
6/13/2022 15:14,17.5,H80
6/13/2022 16:14,19,H80
6/13/2022 17:14,18.5,H80
6/13/2022 18:14,17,H80
6/13/2022 19:14,15,H80
6/13/2022 20:14,6,H80
6/13/2022 21:14,2.5,H80
6/13/2022 22:14,1,H80
6/13/2022 23:14,0,H80
6/14/2022 0:14,-1.5,H80
6/14/2022 1:14,-1.5,H80
6/14/2022 2:14,-3,H80
6/14/2022 3:14,-4,H80
6/14/2022 4:14,-4.5,H80
6/14/2022 5:14,-5,H80
6/14/2022 6:14,-5,H80
6/14/2022 7:14,-1,H80
6/14/2022 8:14,16.5,H80
6/14/2022 9:14,23,H80
6/14/2022 10:14,29.5,H80
6/14/2022 11:14,32,H80
6/14/2022 12:14,36,H80
6/14/2022 13:14,35,H80
6/14/2022 14:14,31,H80
6/14/2022 15:14,28.5,H80
6/14/2022 16:14,28.5,H80
6/14/2022 17:14,26,H80
6/14/2022 18:14,24.5,H80
6/14/2022 19:14,22,H80
6/14/2022 20:14,12.5,H80
6/14/2022 21:14,7.5,H80
6/14/2022 22:14,7,H80
6/14/2022 23:14,6.5,H80
6/15/2022 0:14,5.5,H80
6/15/2022 1:14,4.5,H80
6/15/2022 2:14,2,H80
6/15/2022 3:14,1,H80
6/15/2022 4:14,0,H80
6/15/2022 5:14,1,H80
6/15/2022 6:14,1.5,H80
6/15/2022 7:14,4.5,H80
6/15/2022 8:14,19,H80
6/15/2022 9:14,24,H80
6/15/2022 10:14,29,H80
6/15/2022 11:14,34.5,H80
6/15/2022 12:14,36.5,H80
6/15/2022 13:14,40,H80
6/15/2022 14:14,43,H80
6/15/2022 15:14,42,H80
6/15/2022 16:14,39,H80
6/15/2022 17:14,35,H80
6/15/2022 18:14,29,H80
6/15/2022 19:14,23.5,H80
6/15/2022 20:14,17,H80
6/15/2022 21:14,13,H80
6/15/2022 22:14,11.5,H80
6/15/2022 23:14,11,H80
6/16/2022 0:14,10.5,H80
6/16/2022 1:14,10.5,H80
6/16/2022 2:14,10,H80
6/16/2022 3:14,10,H80
6/16/2022 4:14,10,H80
6/16/2022 5:14,9,H80
6/16/2022 6:14,9.5,H80
6/16/2022 7:14,11,H80
6/16/2022 8:14,21,H80
6/16/2022 9:14,24,H80
6/16/2022 10:14,24.5,H80
6/16/2022 11:14,27.5,H80
6/16/2022 12:14,29.5,H80
6/16/2022 13:14,30,H80
6/16/2022 14:14,30,H80
6/16/2022 15:14,29,H80
6/16/2022 16:14,28,H80
6/16/2022 17:14,26,H80
6/16/2022 18:14,23.5,H80
6/16/2022 19:14,20,H80
6/16/2022 20:14,14,H80
6/16/2022 21:14,11,H80
6/16/2022 22:14,9.5,H80
6/16/2022 23:14,9,H80
6/17/2022 0:14,8,H80
6/17/2022 1:14,9,H80
6/17/2022 2:14,8.5,H80
6/17/2022 3:14,7.5,H80
6/17/2022 4:14,4,H80
6/17/2022 5:14,5.5,H80
6/17/2022 6:14,5,H80
6/17/2022 7:14,6.5,H80
6/17/2022 8:14,8,H80
6/17/2022 9:14,8.5,H80
6/17/2022 10:14,16.5,H80
6/17/2022 11:14,22.5,H80
6/17/2022 12:14,25.5,H80
6/17/2022 13:14,15.5,H80
6/17/2022 14:14,13.5,H80
6/17/2022 15:14,14,H80
6/17/2022 16:14,17,H80
6/17/2022 17:14,18.5,H80
6/17/2022 18:14,10.5,H80
6/17/2022 19:14,8,H80
6/17/2022 20:14,5,H80
6/17/2022 21:14,1.5,H80
6/17/2022 22:14,-0.5,H80
6/17/2022 23:14,-1.5,H80
6/18/2022 0:14,-2,H80
6/18/2022 1:14,-2.5,H80
6/18/2022 2:14,-2.5,H80
6/18/2022 3:14,-3.5,H80
6/18/2022 4:14,-3.5,H80
6/18/2022 5:14,-3.5,H80
6/18/2022 6:14,-3,H80
6/18/2022 7:14,-2,H80
6/18/2022 8:14,6.5,H80
6/18/2022 9:14,13,H80
6/18/2022 10:14,16.5,H80
6/18/2022 11:14,21,H80
6/18/2022 12:14,25,H80
6/18/2022 13:14,14,H80
6/18/2022 14:14,22.5,H80
6/18/2022 15:14,12,H80
6/18/2022 16:14,11,H80
6/18/2022 17:14,8.5,H80
6/18/2022 18:14,12,H80
6/18/2022 19:14,9.5,H80
6/18/2022 20:14,2.5,H80
6/18/2022 21:14,0.5,H80
6/18/2022 22:14,-0.5,H80
6/18/2022 23:14,-1,H80
6/19/2022 0:14,-1.5,H80
6/19/2022 1:14,-2,H80
6/19/2022 2:14,-2.5,H80
6/19/2022 3:14,-2,H80
6/19/2022 4:14,-2,H80
6/19/2022 5:14,-2.5,H80
6/19/2022 6:14,-2.5,H80
6/19/2022 7:14,-1.5,H80
6/19/2022 8:14,13.5,H80
6/19/2022 9:14,9,H80
6/19/2022 10:14,18.5,H80
6/19/2022 11:14,23,H80
6/19/2022 12:14,26,H80
6/19/2022 13:14,25,H80
6/19/2022 14:14,22,H80
6/19/2022 15:14,23,H80
6/19/2022 16:14,19,H80
6/19/2022 17:14,16.5,H80
6/19/2022 18:14,13.5,H80
6/19/2022 19:14,13.5,H80
6/19/2022 20:14,7.5,H80
6/19/2022 21:14,4,H80
6/19/2022 22:14,3,H80
6/19/2022 23:14,2.5,H80
6/20/2022 0:14,2,H80
6/20/2022 1:14,1,H80
6/20/2022 2:14,0,H80
6/20/2022 3:14,-1,H80
6/20/2022 4:14,-2,H80
6/20/2022 5:14,-3,H80
6/20/2022 6:14,-2.5,H80
6/20/2022 7:14,1,H80
6/20/2022 8:14,17,H80
6/20/2022 9:14,23.5,H80
6/20/2022 10:14,26,H80
6/20/2022 11:14,29.5,H80
6/20/2022 12:14,29,H80
6/20/2022 13:14,25.5,H80
6/20/2022 14:14,34.5,H80
6/20/2022 15:14,39.5,H80
6/20/2022 16:14,32.5,H80
6/20/2022 17:14,32.5,H80
6/20/2022 18:14,19,H80
6/20/2022 19:14,16.5,H80
6/20/2022 20:14,13,H80
6/20/2022 21:14,8.5,H80
6/20/2022 22:14,6.5,H80
6/20/2022 23:14,5.5,H80
6/21/2022 0:14,5,H80
6/21/2022 1:14,5,H80
6/21/2022 2:14,4.5,H80
6/21/2022 3:14,4,H80
6/21/2022 4:14,4,H80
6/21/2022 5:14,3.5,H80
6/21/2022 6:14,4,H80
6/21/2022 7:14,6.5,H80
6/21/2022 8:14,19,H80
6/21/2022 9:14,24.5,H80
6/21/2022 10:14,30,H80
6/21/2022 11:14,33.5,H80
6/21/2022 12:14,36.5,H80
6/21/2022 13:14,39.5,H80
6/21/2022 14:14,42.5,H80
6/21/2022 15:14,42.5,H80
6/21/2022 16:14,42.5,H80
6/21/2022 17:14,37.5,H80
6/21/2022 18:14,34.5,H80
6/21/2022 19:14,30,H80
6/21/2022 20:14,19,H80
6/21/2022 21:14,13.5,H80
6/21/2022 22:14,11.5,H80
6/21/2022 23:14,10.5,H80
6/22/2022 0:14,10,H80
6/22/2022 1:14,9.5,H80
6/22/2022 2:14,8.5,H80
6/22/2022 3:14,8,H80
6/22/2022 4:14,7.5,H80
6/22/2022 5:14,7.5,H80
6/22/2022 6:14,8,H80
6/22/2022 7:14,11,H80
6/22/2022 8:14,23.5,H80
6/22/2022 9:14,30.5,H80
6/22/2022 10:14,38,H80
6/22/2022 11:14,40.5,H80
6/22/2022 12:14,42.5,H80
6/22/2022 13:14,46.5,H80
6/22/2022 14:14,48,H80
6/22/2022 15:14,45.5,H80
6/22/2022 16:14,43.5,H80
6/22/2022 17:14,39,H80
6/22/2022 18:14,36.5,H80
6/22/2022 19:14,30,H80
6/22/2022 20:14,20,H80
6/22/2022 21:14,16,H80
6/22/2022 22:14,15,H80
