raw_date_time,temp,otm
6/13/2022 14:28,17,H16
6/13/2022 15:28,16,H16
6/13/2022 16:28,19,H16
6/13/2022 17:28,24,H16
6/13/2022 18:28,21.5,H16
6/13/2022 19:28,10,H16
6/13/2022 20:28,4.5,H16
6/13/2022 21:28,3,H16
6/13/2022 22:28,2,H16
6/13/2022 23:28,0.5,H16
6/14/2022 0:28,0.5,H16
6/14/2022 1:28,-0.5,H16
6/14/2022 2:28,-2,H16
6/14/2022 3:28,-2.5,H16
6/14/2022 4:28,-2.5,H16
6/14/2022 5:28,-2.5,H16
6/14/2022 6:28,-2,H16
6/14/2022 7:28,14,H16
6/14/2022 8:28,19,H16
6/14/2022 9:28,22,H16
6/14/2022 10:28,24.5,H16
6/14/2022 11:28,28.5,H16
6/14/2022 12:28,33.5,H16
6/14/2022 13:28,33,H16
6/14/2022 14:28,32,H16
6/14/2022 15:28,31.5,H16
6/14/2022 16:28,32,H16
6/14/2022 17:28,31,H16
6/14/2022 18:28,28,H16
6/14/2022 19:28,16,H16
6/14/2022 20:28,10,H16
6/14/2022 21:28,8.5,H16
6/14/2022 22:28,7.5,H16
6/14/2022 23:28,7,H16
6/15/2022 0:28,5.5,H16
6/15/2022 1:28,5,H16
6/15/2022 2:28,2.5,H16
6/15/2022 3:28,3,H16
6/15/2022 4:28,2,H16
6/15/2022 5:28,2,H16
6/15/2022 6:28,2.5,H16
6/15/2022 7:28,18.5,H16
6/15/2022 8:28,19.5,H16
6/15/2022 9:28,22.5,H16
6/15/2022 10:28,26.5,H16
6/15/2022 11:28,29.5,H16
6/15/2022 12:28,33,H16
6/15/2022 13:28,36,H16
6/15/2022 14:28,37.5,H16
6/15/2022 15:28,37.5,H16
6/15/2022 16:28,34.5,H16
6/15/2022 17:28,33.5,H16
6/15/2022 18:28,29,H16
6/15/2022 19:28,19.5,H16
6/15/2022 20:28,15,H16
6/15/2022 21:28,13,H16
6/15/2022 22:28,11.5,H16
6/15/2022 23:28,11,H16
6/16/2022 0:28,10.5,H16
6/16/2022 1:28,10.5,H16
6/16/2022 2:28,10.5,H16
6/16/2022 3:28,10.5,H16
6/16/2022 4:28,10,H16
6/16/2022 5:28,10,H16
6/16/2022 6:28,10.5,H16
6/16/2022 7:28,17,H16
6/16/2022 8:28,22,H16
6/16/2022 9:28,22.5,H16
6/16/2022 10:28,23.5,H16
6/16/2022 11:28,26.5,H16
6/16/2022 12:28,27.5,H16
6/16/2022 13:28,28,H16
6/16/2022 14:28,28,H16
6/16/2022 15:28,27.5,H16
6/16/2022 16:28,25.5,H16
6/16/2022 17:28,25,H16
6/16/2022 18:28,22,H16
6/16/2022 19:28,15.5,H16
6/16/2022 20:28,12.5,H16
6/16/2022 21:28,11,H16
6/16/2022 22:28,9.5,H16
6/16/2022 23:28,9,H16
6/17/2022 0:28,8.5,H16
6/17/2022 1:28,9.5,H16
6/17/2022 2:28,8.5,H16
6/17/2022 3:28,7,H16
6/17/2022 4:28,4,H16
6/17/2022 5:28,6,H16
6/17/2022 6:28,5.5,H16
6/17/2022 7:28,6.5,H16
6/17/2022 8:28,8,H16
6/17/2022 9:28,8.5,H16
6/17/2022 10:28,19.5,H16
6/17/2022 11:28,24.5,H16
6/17/2022 12:28,21.5,H16
6/17/2022 13:28,14.5,H16
6/17/2022 14:28,14.5,H16
6/17/2022 15:28,19.5,H16
6/17/2022 16:28,22.5,H16
6/17/2022 17:28,20,H16
6/17/2022 18:28,10,H16
6/17/2022 19:28,6.5,H16
6/17/2022 20:28,4,H16
6/17/2022 21:28,1,H16
6/17/2022 22:28,-0.5,H16
6/17/2022 23:28,-1,H16
