raw_date_time,temp,otm
6/13/2022 12:57,26,H97
6/13/2022 13:57,26.5,H97
6/13/2022 14:57,25.5,H97
6/13/2022 15:57,22.5,H97
6/13/2022 16:57,22.5,H97
6/13/2022 17:57,21.5,H97
6/13/2022 18:57,17.5,H97
6/13/2022 19:57,10,H97
6/13/2022 20:57,4,H97
6/13/2022 21:57,2.5,H97
6/13/2022 22:57,1,H97
6/13/2022 23:57,0,H97
6/14/2022 0:57,-1,H97
6/14/2022 1:57,-2,H97
6/14/2022 2:57,-3,H97
6/14/2022 3:57,-3.5,H97
6/14/2022 4:57,-4.5,H97
6/14/2022 5:57,-4,H97
6/14/2022 6:57,9,H97
6/14/2022 7:57,15.5,H97
6/14/2022 8:57,20.5,H97
6/14/2022 9:57,24.5,H97
6/14/2022 10:57,28.5,H97
6/14/2022 11:57,33,H97
6/14/2022 12:57,33.5,H97
6/14/2022 13:57,32.5,H97
6/14/2022 14:57,31,H97
6/14/2022 15:57,30,H97
6/14/2022 16:57,31.5,H97
6/14/2022 17:57,28,H97
6/14/2022 18:57,25.5,H97
6/14/2022 19:57,16.5,H97
6/14/2022 20:57,9.5,H97
6/14/2022 21:57,8.5,H97
6/14/2022 22:57,7,H97
6/14/2022 23:57,6.5,H97
6/15/2022 0:57,5,H97
6/15/2022 1:57,3.5,H97
6/15/2022 2:57,2.5,H97
6/15/2022 3:57,1.5,H97
6/15/2022 4:57,1,H97
6/15/2022 5:57,1.5,H97
6/15/2022 6:57,13,H97
6/15/2022 7:57,18.5,H97
6/15/2022 8:57,22,H97
6/15/2022 9:57,26,H97
6/15/2022 10:57,32,H97
6/15/2022 11:57,35,H97
6/15/2022 12:57,39,H97
6/15/2022 13:57,41.5,H97
6/15/2022 14:57,42,H97
6/15/2022 15:57,41,H97
6/15/2022 16:57,37.5,H97
6/15/2022 17:57,32.5,H97
6/15/2022 18:57,28,H97
6/15/2022 19:57,21,H97
6/15/2022 20:57,14.5,H97
6/15/2022 21:57,12.5,H97
6/15/2022 22:57,12,H97
6/15/2022 23:57,11,H97
6/16/2022 0:57,11,H97
6/16/2022 1:57,10.5,H97
6/16/2022 2:57,10,H97
6/16/2022 3:57,10,H97
6/16/2022 4:57,9.5,H97
6/16/2022 5:57,9.5,H97
6/16/2022 6:57,16,H97
6/16/2022 7:57,19.5,H97
6/16/2022 8:57,24,H97
6/16/2022 9:57,24.5,H97
6/16/2022 10:57,25,H97
6/16/2022 11:57,28.5,H97
6/16/2022 12:57,30,H97
6/16/2022 13:57,29,H97
6/16/2022 14:57,28.5,H97
6/16/2022 15:57,27.5,H97
6/16/2022 16:57,26.5,H97
6/16/2022 17:57,25,H97
6/16/2022 18:57,20.5,H97
6/16/2022 19:57,16.5,H97
6/16/2022 20:57,12,H97
6/16/2022 21:57,10.5,H97
6/16/2022 22:57,9.5,H97
6/16/2022 23:57,8.5,H97
6/17/2022 0:57,9.5,H97
6/17/2022 1:57,9.5,H97
6/17/2022 2:57,8,H97
6/17/2022 3:57,5,H97
6/17/2022 4:57,5.5,H97
6/17/2022 5:57,6,H97
6/17/2022 6:57,6.5,H97
6/17/2022 7:57,7.5,H97
6/17/2022 8:57,9,H97
6/17/2022 9:57,14.5,H97
6/17/2022 10:57,22,H97
6/17/2022 11:57,27.5,H97
6/17/2022 12:57,20,H97
6/17/2022 13:57,16,H97
6/17/2022 14:57,16,H97
6/17/2022 15:57,19.5,H97
6/17/2022 16:57,23.5,H97
6/17/2022 17:57,17.5,H97
6/17/2022 18:57,10,H97
6/17/2022 19:57,5.5,H97
6/17/2022 20:57,3,H97
6/17/2022 21:57,0.5,H97
6/17/2022 22:57,-1,H97
6/17/2022 23:57,-1.5,H97
6/18/2022 0:57,-2.5,H97
6/18/2022 1:57,-2.5,H97
6/18/2022 2:57,-3,H97
6/18/2022 3:57,-3.5,H97
6/18/2022 4:57,-3.5,H97
6/18/2022 5:57,-3,H97
6/18/2022 6:57,3,H97
6/18/2022 7:57,7,H97
6/18/2022 8:57,12,H97
6/18/2022 9:57,17.5,H97
