raw_date_time,temp,otm
6/13/2022 14:30,20.5,H14
6/13/2022 15:30,19,H14
6/13/2022 16:30,20,H14
6/13/2022 17:30,22.5,H14
6/13/2022 18:30,22.5,H14
6/13/2022 19:30,19,H14
6/13/2022 20:30,8,H14
6/13/2022 21:30,4.5,H14
6/13/2022 22:30,3,H14
6/13/2022 23:30,2,H14
6/14/2022 0:30,1.5,H14
6/14/2022 1:30,0.5,H14
6/14/2022 2:30,-0.5,H14
6/14/2022 3:30,-1,H14
6/14/2022 4:30,-1.5,H14
6/14/2022 5:30,-2,H14
6/14/2022 6:30,-1.5,H14
6/14/2022 7:30,0,H14
6/14/2022 8:30,5,H14
6/14/2022 9:30,17,H14
6/14/2022 10:30,20.5,H14
6/14/2022 11:30,23.5,H14
6/14/2022 12:30,27.5,H14
6/14/2022 13:30,28,H14
6/14/2022 14:30,28,H14
6/14/2022 15:30,28,H14
6/14/2022 16:30,30,H14
6/14/2022 17:30,29.5,H14
6/14/2022 18:30,27,H14
6/14/2022 19:30,24.5,H14
6/14/2022 20:30,13,H14
6/14/2022 21:30,10,H14
6/14/2022 22:30,8.5,H14
6/14/2022 23:30,8,H14
6/15/2022 0:30,6.5,H14
6/15/2022 1:30,6,H14
6/15/2022 2:30,4.5,H14
6/15/2022 3:30,4,H14
6/15/2022 4:30,3.5,H14
6/15/2022 5:30,3,H14
6/15/2022 6:30,3.5,H14
6/15/2022 7:30,4.5,H14
6/15/2022 8:30,9.5,H14
6/15/2022 9:30,18.5,H14
6/15/2022 10:30,23.5,H14
6/15/2022 11:30,28,H14
6/15/2022 12:30,30.5,H14
6/15/2022 13:30,35,H14
6/15/2022 14:30,38,H14
6/15/2022 15:30,41,H14
6/15/2022 16:30,38.5,H14
6/15/2022 17:30,36,H14
6/15/2022 18:30,32.5,H14
6/15/2022 19:30,27,H14
6/15/2022 20:30,17,H14
6/15/2022 21:30,14,H14
6/15/2022 22:30,12.5,H14
6/15/2022 23:30,12,H14
6/16/2022 0:30,11.5,H14
6/16/2022 1:30,11,H14
6/16/2022 2:30,11.5,H14
6/16/2022 3:30,11,H14
6/16/2022 4:30,10.5,H14
6/16/2022 5:30,10,H14
6/16/2022 6:30,10.5,H14
6/16/2022 7:30,10.5,H14
6/16/2022 8:30,14,H14
6/16/2022 9:30,21,H14
6/16/2022 10:30,22.5,H14
6/16/2022 11:30,25.5,H14
6/16/2022 12:30,27.5,H14
6/16/2022 13:30,28.5,H14
6/16/2022 14:30,29.5,H14
6/16/2022 15:30,29,H14
6/16/2022 16:30,28,H14
6/16/2022 17:30,27.5,H14
6/16/2022 18:30,25,H14
6/16/2022 19:30,21,H14
6/16/2022 20:30,14,H14
6/16/2022 21:30,11.5,H14
6/16/2022 22:30,10,H14
6/16/2022 23:30,9.5,H14
6/17/2022 0:30,9,H14
6/17/2022 1:30,10,H14
6/17/2022 2:30,9,H14
6/17/2022 3:30,7,H14
6/17/2022 4:30,4.5,H14
6/17/2022 5:30,6.5,H14
6/17/2022 6:30,6,H14
6/17/2022 7:30,7,H14
6/17/2022 8:30,8.5,H14
6/17/2022 9:30,8,H14
6/17/2022 10:30,17.5,H14
6/17/2022 11:30,23,H14
6/17/2022 12:30,21,H14
6/17/2022 13:30,13.5,H14
6/17/2022 14:30,13.5,H14
6/17/2022 15:30,18.5,H14
6/17/2022 16:30,21,H14
6/17/2022 17:30,20,H14
6/17/2022 18:30,10,H14
6/17/2022 19:30,7,H14
6/17/2022 20:30,4.5,H14
6/17/2022 21:30,1.5,H14
6/17/2022 22:30,0,H14
6/17/2022 23:30,-1,H14
6/18/2022 0:30,-1.5,H14
6/18/2022 1:30,-2,H14
6/18/2022 2:30,-2.5,H14
6/18/2022 3:30,-2.5,H14
6/18/2022 4:30,-3,H14
6/18/2022 5:30,-3,H14
6/18/2022 6:30,-2.5,H14
6/18/2022 7:30,-2,H14
6/18/2022 8:30,1.5,H14
6/18/2022 9:30,11,H14
6/18/2022 10:30,14,H14
6/18/2022 11:30,17,H14
6/18/2022 12:30,20,H14
6/18/2022 13:30,10.5,H14
6/18/2022 14:30,20,H14
6/18/2022 15:30,12,H14
6/18/2022 16:30,11,H14
6/18/2022 17:30,9,H14
6/18/2022 18:30,15.5,H14
6/18/2022 19:30,7.5,H14
