1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 8300000059D62221
Is Mission Active?  true
Mission Start:  Thu Aug 24 06:06:00 PDT 2023
Sample Rate:  Every 2 minute(s)
Number of Mission Samples:  18942
Total Samples:  89892
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
8/26/23 8:46:00 PM,C,23
8/26/23 8:48:00 PM,C,23
8/26/23 8:50:00 PM,C,23
8/26/23 8:52:00 PM,C,23
8/26/23 8:54:00 PM,C,23
8/26/23 8:56:00 PM,C,23
8/26/23 8:58:00 PM,C,23
8/26/23 9:00:00 PM,C,23
8/26/23 9:02:00 PM,C,23
8/26/23 9:04:00 PM,C,23
8/26/23 9:06:00 PM,C,23
8/26/23 9:08:00 PM,C,23
8/26/23 9:10:00 PM,C,23
8/26/23 9:12:00 PM,C,23
8/26/23 9:14:00 PM,C,22.5
8/26/23 9:16:00 PM,C,22.5
8/26/23 9:18:00 PM,C,22.5
8/26/23 9:20:00 PM,C,22.5
8/26/23 9:22:00 PM,C,22.5
8/26/23 9:24:00 PM,C,22.5
8/26/23 9:26:00 PM,C,22.5
8/26/23 9:28:00 PM,C,22.5
8/26/23 9:30:00 PM,C,22.5
8/26/23 9:32:00 PM,C,22
8/26/23 9:34:00 PM,C,22
8/26/23 9:36:00 PM,C,22
8/26/23 9:38:00 PM,C,21.5
8/26/23 9:40:00 PM,C,21.5
8/26/23 9:42:00 PM,C,21.5
8/26/23 9:44:00 PM,C,21.5
8/26/23 9:46:00 PM,C,21.5
8/26/23 9:48:00 PM,C,21.5
8/26/23 9:50:00 PM,C,21.5
8/26/23 9:52:00 PM,C,21.5
8/26/23 9:54:00 PM,C,21.5
8/26/23 9:56:00 PM,C,21.5
8/26/23 9:58:00 PM,C,21.5
8/26/23 10:00:00 PM,C,21.5
8/26/23 10:02:00 PM,C,21.5
8/26/23 10:04:00 PM,C,21.5
8/26/23 10:06:00 PM,C,21.5
8/26/23 10:08:00 PM,C,21.5
8/26/23 10:10:00 PM,C,21.5
8/26/23 10:12:00 PM,C,21.5
8/26/23 10:14:00 PM,C,21.5
8/26/23 10:16:00 PM,C,21.5
8/26/23 10:18:00 PM,C,22
8/26/23 10:20:00 PM,C,21.5
8/26/23 10:22:00 PM,C,21.5
8/26/23 10:24:00 PM,C,21.5
8/26/23 10:26:00 PM,C,21.5
8/26/23 10:28:00 PM,C,21.5
8/26/23 10:30:00 PM,C,21
8/26/23 10:32:00 PM,C,21
8/26/23 10:34:00 PM,C,21
8/26/23 10:36:00 PM,C,20.5
8/26/23 10:38:00 PM,C,20.5
8/26/23 10:40:00 PM,C,20.5
8/26/23 10:42:00 PM,C,20.5
8/26/23 10:44:00 PM,C,20.5
8/26/23 10:46:00 PM,C,21
8/26/23 10:48:00 PM,C,21
8/26/23 10:50:00 PM,C,21
8/26/23 10:52:00 PM,C,21
8/26/23 10:54:00 PM,C,21
8/26/23 10:56:00 PM,C,21
8/26/23 10:58:00 PM,C,21
8/26/23 11:00:00 PM,C,21
8/26/23 11:02:00 PM,C,21
8/26/23 11:04:00 PM,C,21
8/26/23 11:06:00 PM,C,21
8/26/23 11:08:00 PM,C,21
8/26/23 11:10:00 PM,C,21
8/26/23 11:12:00 PM,C,21
8/26/23 11:14:00 PM,C,21.5
8/26/23 11:16:00 PM,C,21.5
8/26/23 11:18:00 PM,C,21
8/26/23 11:20:00 PM,C,21
8/26/23 11:22:00 PM,C,21
8/26/23 11:24:00 PM,C,21
8/26/23 11:26:00 PM,C,21
8/26/23 11:28:00 PM,C,20.5
8/26/23 11:30:00 PM,C,20.5
8/26/23 11:32:00 PM,C,20.5
8/26/23 11:34:00 PM,C,20.5
8/26/23 11:36:00 PM,C,20.5
8/26/23 11:38:00 PM,C,20.5
8/26/23 11:40:00 PM,C,20.5
8/26/23 11:42:00 PM,C,20.5
8/26/23 11:44:00 PM,C,20
8/26/23 11:46:00 PM,C,20
8/26/23 11:48:00 PM,C,20
8/26/23 11:50:00 PM,C,20
8/26/23 11:52:00 PM,C,20
8/26/23 11:54:00 PM,C,19.5
8/26/23 11:56:00 PM,C,19.5
8/26/23 11:58:00 PM,C,19.5
8/27/23 12:00:00 AM,C,19.5
8/27/23 12:02:00 AM,C,19.5
8/27/23 12:04:00 AM,C,19
8/27/23 12:06:00 AM,C,19
8/27/23 12:08:00 AM,C,19.5
8/27/23 12:10:00 AM,C,19
8/27/23 12:12:00 AM,C,19.5
8/27/23 12:14:00 AM,C,19.5
8/27/23 12:16:00 AM,C,19
8/27/23 12:18:00 AM,C,19
8/27/23 12:20:00 AM,C,19.5
8/27/23 12:22:00 AM,C,19.5
8/27/23 12:24:00 AM,C,19.5
8/27/23 12:26:00 AM,C,19.5
8/27/23 12:28:00 AM,C,19.5
8/27/23 12:30:00 AM,C,19.5
8/27/23 12:32:00 AM,C,19
8/27/23 12:34:00 AM,C,19
8/27/23 12:36:00 AM,C,19
8/27/23 12:38:00 AM,C,19
8/27/23 12:40:00 AM,C,19
8/27/23 12:42:00 AM,C,18.5
8/27/23 12:44:00 AM,C,18.5
8/27/23 12:46:00 AM,C,18.5
8/27/23 12:48:00 AM,C,18.5
8/27/23 12:50:00 AM,C,18.5
8/27/23 12:52:00 AM,C,18.5
8/27/23 12:54:00 AM,C,18.5
8/27/23 12:56:00 AM,C,18.5
8/27/23 12:58:00 AM,C,18.5
8/27/23 1:00:00 AM,C,18.5
8/27/23 1:02:00 AM,C,18.5
8/27/23 1:04:00 AM,C,18
8/27/23 1:06:00 AM,C,18
8/27/23 1:08:00 AM,C,18
8/27/23 1:10:00 AM,C,18
8/27/23 1:12:00 AM,C,18
8/27/23 1:14:00 AM,C,18
8/27/23 1:16:00 AM,C,17.5
8/27/23 1:18:00 AM,C,17.5
8/27/23 1:20:00 AM,C,17.5
8/27/23 1:22:00 AM,C,17.5
8/27/23 1:24:00 AM,C,18
8/27/23 1:26:00 AM,C,18
8/27/23 1:28:00 AM,C,18
8/27/23 1:30:00 AM,C,18
8/27/23 1:32:00 AM,C,17.5
8/27/23 1:34:00 AM,C,17.5
8/27/23 1:36:00 AM,C,17.5
8/27/23 1:38:00 AM,C,17.5
8/27/23 1:40:00 AM,C,17.5
8/27/23 1:42:00 AM,C,17.5
8/27/23 1:44:00 AM,C,17.5
8/27/23 1:46:00 AM,C,17.5
8/27/23 1:48:00 AM,C,17.5
8/27/23 1:50:00 AM,C,17
8/27/23 1:52:00 AM,C,17
8/27/23 1:54:00 AM,C,17
8/27/23 1:56:00 AM,C,17
8/27/23 1:58:00 AM,C,17
8/27/23 2:00:00 AM,C,17
8/27/23 2:02:00 AM,C,17
8/27/23 2:04:00 AM,C,17
8/27/23 2:06:00 AM,C,17
8/27/23 2:08:00 AM,C,17
8/27/23 2:10:00 AM,C,17
8/27/23 2:12:00 AM,C,16.5
8/27/23 2:14:00 AM,C,16.5
8/27/23 2:16:00 AM,C,16.5
8/27/23 2:18:00 AM,C,16.5
8/27/23 2:20:00 AM,C,16.5
